year,country,"Net incurrence of liabilities, total (% of GDP)",Net lending (+) / net borrowing (-) (% of GDP),Grants and other revenue (% of revenue),Taxes on goods and services (% of revenue),Taxes on international trade (% of revenue),Other taxes (% of revenue),Tax revenue (% of GDP),"Taxes on income, profits and capital gains (% of revenue)",Compensation of employees (% of expense),Goods and services expense (% of expense),Interest payments (% of revenue),Interest payments (% of expense),Other expense (% of expense),Subsidies and other transfers (% of expense),CPIA business regulatory environment rating (1=low to 6=high),CPIA debt policy rating (1=low to 6=high),CPIA economic management cluster average (1=low to 6=high),CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),CPIA quality of budgetary and financial management rating (1=low to 6=high),CPIA financial sector rating (1=low to 6=high),CPIA fiscal policy rating (1=low to 6=high),CPIA gender equality rating (1=low to 6=high),CPIA building human resources rating (1=low to 6=high),IDA resource allocation index (1=low to 6=high),CPIA macroeconomic management rating (1=low to 6=high),CPIA quality of public administration rating (1=low to 6=high),CPIA equity of public resource use rating (1=low to 6=high),CPIA property rights and rule-based governance rating (1=low to 6=high),CPIA social protection rating (1=low to 6=high),CPIA public sector management and institutions cluster average (1=low to 6=high),CPIA efficiency of revenue mobilization rating (1=low to 6=high),CPIA policies for social inclusion/equity cluster average (1=low to 6=high),CPIA structural policies cluster average (1=low to 6=high),CPIA trade rating (1=low to 6=high),"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)","Armed forces personnel, total",Armed forces personnel (% of total labor force),Military expenditure (current USD),Military expenditure (% of GDP),Military expenditure (% of general government expenditure),"Internally displaced persons, new displacement associated with disasters (number of cases)","Intentional homicides, female (per 100,000 female)","Intentional homicides, male (per 100,000 male)","Intentional homicides (per 100,000 people)"
2008,MWI,,,,,,,,,,,,,,,3.5,3.0,3.3,3.5,3.0,3.0,3.5,3.5,3.0,3.4,3.5,3.5,3.5,3.5,3.5,3.4,4.0,3.4,3.5,4.0,3.0,7000.0,0.120266193757085,44464251.4036848,0.835636993913521,2.87527035111132,,,,5.61578424156944
2008,MYS,4.56911678565723,-4.40883786573007,29.3479502151284,15.86140688323,3.38818124944672,3.2789052143031,14.6629582567858,48.1235564378917,27.2201158843083,16.7238512603086,8.00835282662469,8.49364041871117,0.563620053785497,46.9987723828865,,,,,,,,,,,,,,,,,,,,,,134000.0,1.11429526063616,4411795565.12172,1.82484376549945,6.77874761060316,4000.0,,,2.15801627769628
2008,NAC,9.0182204763863,-4.72761398085407,6.53582302723098,8.01793175163071,1.23555760227513,1.079840163941,10.4566742175422,54.2435417117552,10.7040682896956,8.64561136595572,10.8330097989753,9.76962747219451,10.0443280738413,60.8363647983128,,,,,,,,,,,,,,,,,,,,,,1604000.0,0.906970698021556,676098058404.558,4.14203845550688,10.9649690483018,2022000.0,,,
2008,NAM,1.16870064645346,9.69672608456439,9.9508276023518,19.3105230250071,36.2923649225632,,29.70119351839,34.4462844500779,42.296912219115,20.6049748216033,4.71542140423123,6.18104990089119,1.73402640201928,29.1830366563713,,,,,,,,,,,,,,,,,,,,,,15000.0,2.07953241020579,266250021.183312,3.1372615742466,11.0491284472799,,,,17.3652713703824
2008,NCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3465118254757
2008,NER,,,,,,,,,,,,,,,3.0,3.5,3.7,3.0,3.5,3.0,3.5,2.5,3.0,3.3,4.0,3.0,3.5,3.0,3.0,3.2,3.5,3.0,3.3,4.0,3.0,10000.0,0.161058398486824,53630486.4840723,0.73944643123804,4.38354564155169,4300.0,,,
2008,NGA,,,,,,,,,,,,,,,3.0,4.5,4.3,3.0,3.0,3.5,4.5,3.0,3.0,3.4,4.0,3.0,3.5,2.5,3.5,2.9,3.0,3.2,3.3,3.5,3.0,162000.0,0.225139705441107,1615533210.73676,0.489084134608938,3.4012644964214,,,,
2008,NIC,,-0.87365276242087,19.6422065849023,50.0098821838069,4.37544372394988,0.079742925316497,13.2017059330992,25.8927245820245,36.1564783970463,15.77014922879,5.35250630457426,5.78231793946869,6.61114206296343,35.6799123717317,3.5,4.5,4.2,3.5,4.0,3.5,4.0,3.5,3.5,3.8,4.0,3.0,4.0,3.0,3.5,3.4,4.0,3.6,3.8,4.5,3.0,12000.0,0.527190509516448,42659728.7824116,0.502058376769716,2.29479062534711,19000.0,2.0100882168802,24.19442468388,12.9401041959694
2008,NLD,,0.690312744223467,11.0433091497712,27.4493135051414,,1.95719936493888,21.7043170648197,25.4664943151161,6.93656193295837,6.06627282094117,4.5153000819058,4.6498612876662,5.65897098487356,76.6883329735607,,,,,,,,,,,,,,,,,,,,,,47000.0,0.517552860316447,12374848939.8323,1.30531923769851,3.00344500261308,,0.565278818966572,1.26437940023979,0.911257492814735
2008,NOR,,19.5623032376289,,21.2777067890798,0.171170874617334,0.452166418788098,27.7643980954451,32.5639122719343,15.6445466695676,8.51832281726914,3.19479065981584,5.30929661517421,8.15416653715849,62.3736673608305,,,,,,,,,,,,,,,,,,,,,,19000.0,0.73084006603717,6370921985.8156,1.37033371660879,3.44664850554426,,0.418221667102663,1.00943081771257,0.712989451530767
2008,NPL,1.60476572288876,,29.4193608277842,37.3106296073429,17.4574678117991,2.03149943058339,10.4400864087645,13.7810423224904,,,5.28281024916742,,,,3.0,3.5,3.7,3.0,3.0,3.0,3.5,3.5,4.0,3.3,4.0,3.0,3.5,2.5,3.0,3.0,3.5,3.4,3.2,3.5,3.0,131000.0,1.88885896192925,187069695.835967,1.59997165276816,10.4751011365825,250000.0,,,3.3182617784157
2008,NZL,1.98409765266148,3.13506435910161,13.1728951577723,23.9575785953177,2.87065929911299,0.545295913915952,31.5254004624985,59.453571033881,26.5384366507053,28.629389875786,1.94416169841501,2.16287045425133,7.75439425777166,34.9149087614857,,,,,,,,,,,,,,,,,,,,,,9000.0,0.39358680906929,1534982791.09377,1.1527704961191,2.98819980894714,,1.05683861890491,1.34361099774393,1.19711607695203
2008,OED,,-3.09142238791778,10.3562957829628,30.9757978470542,1.03751433574172,1.78191761211926,15.384934597026,24.7059447808062,14.3677277930576,8.96733680565936,5.82134744052886,5.52208789485623,7.75439425777166,55.1950584423099,,,,,,,,,,,,,,,,,,,,,,6423342.0,1.03726131795435,1131462315431.92,2.45503718479742,6.16154662773324,,,,
2008,OMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47000.0,4.36483318907714,3462483745.12354,4.96024822382651,19.3872870249017,,,,1.77289682098853
2008,OSS,,-0.927088645002366,12.0022924568992,33.5402259204967,7.55928131152988,0.72017452103061,17.0909996652533,20.7771245337477,33.8268483894438,11.2141055576037,2.65034752172634,3.41939763493258,4.71209266238085,33.5371765086833,3.07142857142857,3.21428571428571,3.18571428571429,3.14285714285714,3.0,3.07142857142857,3.07142857142857,3.5,3.42857142857143,3.24285714285714,3.28571428571429,3.14285714285714,3.42857142857143,3.0,3.07142857142857,3.15714285714286,3.42857142857143,3.31428571428571,3.31428571428571,3.78571428571429,3.21428571428571,80330.0,1.9894351727556,2270587878.7444,1.80187305710817,5.3587789638286,,,,
2008,PAK,,,,,,,,,,,,,,,4.0,4.0,3.0,3.0,3.5,4.0,2.5,2.0,3.5,3.3,2.5,3.5,3.5,2.5,3.0,3.0,3.0,3.0,4.0,4.0,2.5,921000.0,1.61640986313291,5226678786.50153,3.45937100362745,16.1334870690978,89000.0,,,6.48570602078594
2008,PAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,0.743117340085793,0.0,,,,1.77978747041103,26.347373004379,14.1047496528529
2008,PER,-1.00525083400752,2.13398791767416,13.2446293247852,37.1307427054208,2.55073932856752,5.82690875615481,16.5121709202423,32.2435507816627,17.5190091280784,17.9382384933603,7.63366377041752,9.09556721280236,6.69046772201709,48.7567174437418,,,,,,,,,,,,,,,,,,,,,,191000.0,1.21743535705084,1503663891.38051,1.24669488192926,6.25224609081509,45000.0,,,
2008,PHL,1.5824077684974,-1.15218246564751,10.5363009499545,21.4128153902692,22.1904462253782,4.74081956491896,13.0335136905172,41.1196178694791,34.267468852495,12.6849140162401,24.1180668711358,25.870584426156,4.85070599791832,22.3263267071906,,,,,,,,,,,,,,,,,,,,,,147000.0,0.407531210029193,2270904919.08319,1.25032908798354,6.99126907502205,2757000.0,2.65436652407601,10.0139347615105,6.37791958104213
2008,PLW,-0.733431825152497,-1.68775886276274,61.2158191755326,18.1254460172085,10.6597935810691,1.78893525018106,16.3567688866424,8.21000597600871,34.4512088461478,20.2073172375197,0.955051515929708,0.801699347542102,34.2925843406483,10.2471902281421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,PNG,,,,,,,,,,,,,,,3.0,4.5,4.0,2.0,3.5,3.0,3.5,2.5,2.5,3.3,4.0,2.5,3.0,2.0,3.0,2.9,3.5,2.6,3.5,4.5,3.0,3000.0,0.125912604061521,39332022.2659245,0.337014470677837,1.70602409638554,75000.0,,,8.44775925987542
2008,POL,,-3.39757861593792,,38.2838245613222,,0.840881037681012,18.1987400991461,15.2604508011644,14.3677277930576,7.22043456339168,5.91465207997054,5.52671498034056,3.85593321200816,44.0213451513571,,,,,,,,,,,,,,,,,,,,,,143000.0,0.817060357391342,9349421394.29862,1.75213971068109,3.96663972345345,,0.445851679660601,1.27230302376688,0.84625027735139
2008,PRE,,,,,,,,,,,,,,,2.96875,3.15625,3.3625,2.90625,2.921875,2.890625,3.359375,3.140625,3.15625,3.103125,3.578125,2.796875,3.0625,2.65625,2.90625,2.85,3.25,3.034375,3.178125,3.6875,2.625,1865000.0,0.689840976045751,16763321513.909,1.72744638359698,,,,,
2008,PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27314999260984,44.9421619343772,23.2594066536008
2008,PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295000.0,8.23654072921689,0.0,,,,,,
2008,PRT,,-3.19866613349795,11.5356577760282,32.0140351898343,,2.91515013195805,21.0759413054563,22.8897265718938,26.2538940165134,8.68756454115164,8.43382721230771,7.64714869031416,8.47400212398267,48.9373906280381,,,,,,,,,,,,,,,,,,,,,,91000.0,1.64508977761098,3714798403.3398,1.41594674624287,3.12292195157993,38.0,0.654300588429257,1.73353564732861,
2008,PRY,-0.739034777002447,2.20415978900489,25.7829225657666,39.2712612522108,7.00933230318663,0.729887935180708,8.09407229993163,10.3868805031642,54.51504852517,10.4453048038704,2.93906503503205,3.83302679513206,8.08273622810852,23.123883647719,,,,,,,,,,,,,,,,,,,,,,26000.0,1.00930815031859,168154857.399547,0.683124275184385,5.32796736265979,60.0,2.10627439507532,27.21525207424,14.7560347399218
2008,PSE,-0.365639285128037,6.63372941521668,66.3092335920198,21.0104734904336,10.5197379238424,0.0614608665470799,16.5727659708087,2.09909412715722,66.9527122540865,12.2096676217231,1.07269323029371,1.27047509716613,1.28562840796399,18.2815166190603,,,,,,,,,,,,,,,,,,,,,,56000.0,6.94981365812129,,,,,,,1.23397846340013
2008,PSS,,,,,,,,,,,,,,,3.1,3.8,3.4,3.0,3.1,3.2,3.0,3.1,3.2,3.26,3.4,3.1,3.3,3.5,2.9,3.24,3.2,3.1,3.28,3.5,3.3,,,,,,,,,
2008,PST,,-3.02182787983616,9.61765084847389,28.7676085110791,,1.78191761211926,15.4060509943175,25.0419802882654,12.5735566247224,8.68756454115164,4.01520266422252,4.6498612876662,5.91049650178907,60.1692641850998,4.0,4.0,3.8,3.5,3.5,4.0,3.5,4.5,3.5,3.7,4.0,3.0,3.0,3.0,3.5,3.3,4.0,3.6,4.0,4.0,3.0,5364212.0,1.00488889285783,1085397552476.32,2.51473975511248,6.26978841753285,,,,
2008,PYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.20788712514502
2008,QAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,1.1434277677622,2317500000.0,2.01050092711317,8.73885073188924,,0.293789725879496,0.996468876653459,0.830865259619429
2008,ROU,,-4.41372991641464,,34.6176949882816,0.0334122602489394,0.0557876186466949,16.7854444924841,19.9427166700642,20.7541304156175,12.2683668986157,2.11299375058049,2.02506959280119,7.36005500753057,57.592378085435,,,,,,,,,,,,,,,,,,,,,,153000.0,1.73266497008945,3000404945.09421,1.39998436558161,3.96918180529077,11000.0,0.951055886256729,2.01448575615752,1.4661967845819
2008,RUS,0.443832326372668,5.61985724610633,38.0837102631076,16.3548590318037,25.166167632881,0.00212354802403856,15.8180678239761,4.69374898246657,18.1529737392831,13.843695852742,1.10070572579332,1.74958932469227,7.17275366232363,59.0809874209591,,,,,,,,,,,,,,,,,,,,,,1476000.0,1.94232111637038,56183785393.2539,3.14948602002222,9.86315632586778,,5.84035345096353,20.700984616372,12.7111878280047
2008,RWA,,,,,,,,,,,,,,,3.5,3.5,3.8,3.5,4.0,3.5,4.0,3.5,4.5,3.7,4.0,3.5,4.5,3.0,3.5,3.5,3.5,3.9,3.5,3.5,3.5,35000.0,1.01812761676978,67660359.6239547,1.30649717514124,5.81526932555449,5000.0,,,1.47209212352509
2008,SAS,4.64083152290095,-4.67566342988953,22.6802490607895,27.6146160707255,14.3097915310111,2.03149943058339,10.7409400992746,18.4332851164125,19.4843802899413,13.3667496978126,21.810102094877,21.3190467299512,5.73516415946428,27.0737914380278,3.5,3.8125,3.5375,3.375,3.375,3.3125,3.25,3.375,3.875,3.4,3.5,3.25,3.5625,2.9375,3.25,3.1875,3.4375,3.4875,3.425,3.4375,2.9375,4162000.0,0.69619460846655,41198040829.5738,2.64510590863384,10.1559148215469,7590400.0,,,
2008,SAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238000.0,2.95025949267685,38222933333.3333,7.35343646797829,27.5619651956543,,,,
2008,SDN,,,,,,,,,,,,,,,3.0,1.5,2.7,2.0,2.0,2.5,3.0,2.0,2.5,2.5,3.5,2.5,2.5,2.0,2.5,2.3,3.0,2.3,2.7,2.5,2.0,127000.0,1.4148983222871,3228000000.0,4.97892177814511,25.2584474393531,46000.0,,,5.1480839388
2008,SEN,,,,,,,,,,,,,,,4.0,4.0,3.8,3.5,3.0,3.5,3.5,3.5,3.5,3.6,4.0,3.5,3.5,3.5,3.0,3.4,4.0,3.4,3.8,4.0,3.0,19000.0,0.561621893085518,216870289.523342,1.29196686871926,6.17026170160045,,,,
2008,SGP,7.45487359349584,7.63082350398771,32.6258381761287,21.7398301296379,,11.2007152436299,13.7543914469361,34.4336164506035,27.1549012205864,39.74078268529,0.0590075994635673,0.0830502076255191,,0.299484082043538,,,,,,,,,,,,,,,,,,,,,,167000.0,6.10085108699266,7454324102.73808,3.85002679403201,27.9504558223353,,0.468292849061765,0.642713665639061,0.558035483616285
2008,SLB,,,,,,,,,,,,,,,3.0,2.5,2.8,2.0,2.5,3.0,2.5,3.0,3.0,2.8,3.5,2.0,2.5,3.0,2.5,2.6,2.5,2.6,3.0,3.0,3.0,,,,,,,,,3.68216340666006
2008,SLE,,,,,,,,,,,,,,,3.0,3.5,3.7,2.0,3.5,3.0,3.5,3.0,3.5,3.1,4.0,2.5,3.0,2.5,3.0,2.7,2.5,2.9,3.2,3.5,2.5,11000.0,0.528070043210531,23645736.5563087,0.943706279244541,5.83933141725957,,,,3.02091962211251
2008,SLV,-1.83411362386716,0.395843861834925,20.8770386411315,40.6532674652049,4.03329498545036,0.850420698833773,17.0602032925092,23.6832013715008,36.9401070302764,16.5090535884466,9.75389682163723,10.5661852747844,14.8180729663026,21.1665811401901,,,,,,,,,,,,,,,,,,,,,,33000.0,1.34791422527405,173000000.0,0.961811831487238,3.91845979614949,95.0,10.0099325687366,98.6473218648066,52.3887299795208
2008,SMR,,,24.473392509784,28.2686095760586,1.5503452006834,0.56456483635363,17.6709153176255,18.4805621298964,34.2981859577184,25.720570548488,1.01020043922635,1.18940101879946,7.5993981472548,31.1924443297318,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
2008,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000.0,,,
2008,SRB,-0.78720739332326,-1.52277365673331,6.70704036237224,41.9612213852343,6.1725879078252,0.0212033636431339,20.3574730803532,10.4486318329822,26.7075324767053,13.3458515042318,1.44685149135051,1.45506541790777,1.17555840300945,57.3159921981457,,,,,,,,,,,,,,,,,,,,,,24000.0,0.725246871013031,1111631537.86105,2.12979811206655,4.69379404410093,,0.948504208862624,2.7445280299724,1.81281541369613
2008,SSA,,,,,,,,,,,,,,,3.05405405405405,3.17567567567568,3.36486486486486,2.94594594594595,3.0,2.94594594594595,3.39189189189189,3.22972972972973,3.25675675675676,3.16216216216216,3.54054054054054,2.86486486486486,3.16216216216216,2.75675675675676,2.98648648648649,2.94864864864865,3.37837837837838,3.11621621621622,3.21351351351351,3.64864864864865,2.74324324324324,1531000.0,0.45316065333382,17957272789.7885,1.44743791757061,,,,,
2008,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896390706.931527,5.76128903307145,,,,,
2008,SSF,,,,,,,,,,,,,,,3.05405405405405,3.17567567567568,3.36486486486486,2.94594594594595,3.0,2.94594594594595,3.39189189189189,3.22972972972973,3.25675675675676,3.16216216216216,3.54054054054054,2.86486486486486,3.16216216216216,2.75675675675676,2.98648648648649,2.94864864864865,3.37837837837838,3.11621621621622,3.21351351351351,3.64864864864865,2.74324324324324,1531450.0,0.45316065333382,17968397599.9868,1.44720432356845,,,,,
2008,SST,,-0.917632207511268,12.0022924568992,33.5402259204967,7.55928131152988,0.72017452103061,17.178503941185,20.7771245337477,33.8268483894438,11.2141055576037,2.65034752172634,3.41939763493258,4.71209266238085,33.5371765086833,3.38235294117647,3.44117647058824,3.36470588235294,3.20588235294118,3.20588235294118,3.35294117647059,3.17647058823529,3.52941176470588,3.52941176470588,3.39411764705882,3.47058823529412,3.17647058823529,3.44117647058824,3.35294117647059,3.14705882352941,3.32941176470588,3.47058823529412,3.37058823529412,3.52352941176471,3.79411764705882,3.44117647058824,92330.0,1.72404314010778,2373411868.28537,1.76716251178913,5.37596863966272,,,,
2008,STP,,,,,,,,,,,,,,,3.0,2.5,2.8,2.5,3.0,2.5,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.5,2.5,3.1,3.5,2.8,3.2,4.0,3.5,,,,,,,0.0,0.0,8.0458151703845
2008,SUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.0,1.03891246643014,,,,,3.7691117522789,12.2848522188118,8.05336949233806
2008,SVK,2.06128231625104,-2.58684041495905,,30.9843136755902,0.000148377405394454,0.00238752734134711,16.453938199572,19.7324503588777,13.6803791974963,8.96733680565936,4.00161272750809,3.72631512484957,6.31620675890195,49.8947483099563,,,,,,,,,,,,,,,,,,,,,,17000.0,0.633735059229997,1411710284.8947,1.45938505158744,3.9448275862069,,0.868029026167278,2.36935038908937,1.59802721681912
2008,SVN,,-0.755947198846147,,32.0247665289261,,1.78191761211926,22.3180566696238,19.8711687280163,17.8731759279542,10.3518574555893,2.59053034136215,2.62061944539675,3.86792687582508,44.645108145662,,,,,,,,,,,,,,,,,,,,,,12000.0,1.15407474942152,829384406.928626,1.49291914113746,3.31363024521566,,0.484026402672213,0.499484781447936,0.491634108197851
2008,SWE,-2.62140064135354,2.03223041791757,10.5265919290997,37.0717312062313,,29.5772745960507,27.6368713716752,13.9784594794976,9.3137951632067,5.60849156074047,3.72925206812736,4.02784319299331,12.2205531665454,68.8293169165141,,,,,,,,,,,,,,,,,,,,,,17600.0,0.358941790654543,6024791006.05362,1.16374723679633,2.37478695093144,,0.59717852265043,1.18319394089392,0.888477588775841
2008,SWZ,-0.94397839816141,-2.02347652622002,5.29954192319062,3.43347151377994,70.1427223603872,0.347139668894515,29.8122764117578,20.7771245337477,49.6734602623632,25.7004751345493,2.65034752172634,3.20459217820275,2.70980993303001,18.7116624918547,,,,,,,,,,,,,,,,,,,,,,,,66657830.1994137,2.00612325515657,6.06203214442977,,,,19.9106315432116
2008,SYC,-1.20927476087592,7.20083128933801,35.3507141957069,35.9641575503658,12.3901802732582,,22.084701660805,15.8244950086488,37.344050654431,27.9134478080747,14.0802002102374,19.6820735075177,,15.0604280299766,,,,,,,,,,,,,,,,,,,,,,450.0,,11124810.1983242,1.15019319695979,4.26123936816525,,2.74514738009997,10.4505720599602,6.69314176074249
2008,SYR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401000.0,6.66963612394679,1732416847.90199,3.5523398057458,15.468167396188,,,,2.46343733936287
2008,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.42776498551586,7.16383695107099,7.29341404711545
2008,TCD,,,,,,,,,,,,,,,2.5,3.0,2.7,2.0,2.0,3.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.0,2.5,2.2,2.5,2.4,2.8,3.0,2.0,35000.0,0.912285567277412,611426848.739965,5.88515226380614,31.3125779812422,10000.0,,,
2008,TEA,,,20.930836670834,32.0045602260952,6.34260882063415,0.779030316752619,10.6912757937219,34.9142737231366,34.267468852495,26.2087670179937,4.79922300435866,7.03928363418905,2.64711123294364,28.4075125309499,3.04545454545455,3.72727272727273,3.53636363636364,3.0,3.31818181818182,2.86363636363636,3.27272727272727,3.36363636363636,3.22727272727273,3.28181818181818,3.63636363636364,3.0,3.40909090909091,3.04545454545455,2.90909090909091,3.11818181818182,3.22727272727273,3.18181818181818,3.23636363636364,3.81818181818182,3.0,5522000.0,0.523210555422948,94825591956.9649,1.58645569779556,7.28116830352172,24276685.0,,,
2008,TEC,1.0698759089484,1.81032879571748,14.6310168360157,38.2838245613222,2.97621883917028,0.840881037681012,17.0985872257328,13.6578085282843,18.1529737392831,12.2683668986157,1.96247126010532,2.02506959280119,5.59022171798713,50.4115896620778,3.875,4.4375,4.275,3.1875,3.6875,3.4375,4.125,4.375,3.8125,3.7875,4.25,3.25,3.75,3.0,3.8125,3.225,3.625,3.7875,3.875,4.3125,2.5625,3354500.0,1.65552878359247,100086604079.814,2.48975072634768,7.89112321790731,,,,
2008,TGO,1.70172165220388,0.18691210686515,15.471994907158,43.0295629584,21.2921932250168,3.14245654752237,10.3419056256292,17.0637923619028,35.2457348624324,20.8743568203137,4.32528839610002,5.50986079448432,18.9277727197923,19.4422748029772,3.0,2.0,2.7,2.5,2.0,2.5,3.0,3.0,3.0,2.7,3.0,2.0,2.0,2.5,3.0,2.2,2.5,2.7,3.2,4.0,2.0,9750.0,0.450224558156545,57009189.26765,1.72218624355757,10.088759267163,2000.0,,,
2008,THA,0.633229520891726,0.465646756044059,13.6975065616798,36.8602362204724,5.27668416447944,0.546806649168854,15.3848864043407,38.9709098862642,35.2980252430702,27.0004227308412,4.91032370953631,5.42303279183526,1.3889727640558,28.4075125309499,,,,,,,,,,,,,,,,,,,,,,421000.0,1.08070236001522,3650043676.24943,1.25266188719419,6.48478998229409,203000.0,1.53647325469752,10.4218527066074,5.90242672244534
2008,TJK,,,,,,,,,,,,,,,3.0,3.5,3.5,3.0,3.0,2.5,3.5,4.0,3.0,3.2,3.5,2.5,3.5,2.5,3.5,2.6,3.0,3.4,3.2,4.0,2.0,17000.0,0.864661635014117,52467120.6044212,1.02218713975002,5.03214984623987,,1.03238791052022,1.70150171247914,1.36525723425916
2008,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22000.0,1.18832973773563,,,,,,,
2008,TLA,,,15.6395592187811,39.078122965926,4.56761569168586,0.978551412316941,,23.6832013715008,31.3166690911856,14.762757511639,9.16249053483152,9.75378677931978,9.80196444328719,37.2124671836623,3.66666666666667,3.61111111111111,3.68888888888889,3.38888888888889,3.61111111111111,3.66666666666667,3.61111111111111,3.83333333333333,3.77777777777778,3.65555555555555,3.77777777777778,3.11111111111111,3.66666666666667,3.22222222222222,3.38888888888889,3.42222222222222,3.72222222222222,3.61111111111111,3.87777777777778,4.27777777777778,3.44444444444444,2322300.0,0.916659314998173,56348507908.6797,1.28981370854503,3.92421504543194,761340.0,,,
2008,TLS,,,,,,,,,,,,,,,1.5,3.5,3.0,2.5,3.0,2.5,3.0,3.5,2.5,2.8,2.5,2.5,3.0,2.0,2.0,2.7,3.0,2.7,2.8,4.5,3.0,1000.0,0.24300096471383,23651000.0,3.64703161141095,2.98247162673392,,,,3.35545858812848
2008,TMN,,-1.57406382119448,23.648136677431,35.205441398478,6.19523801310111,2.22919236844078,12.6647582064091,21.384645277663,35.814782484995,6.49681367385166,8.05441467381301,8.58705786459565,9.15953001656453,36.9619977801387,3.5,3.25,3.25,3.25,3.25,2.75,3.0,2.25,3.25,3.15,3.5,2.75,3.25,2.5,3.25,2.9,3.25,3.05,3.45,4.0,2.75,3449000.0,3.4058949593357,33267383030.1808,2.70712664471045,9.03716686516984,,,,
2008,TON,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.2,3.0,3.5,3.5,3.5,3.0,3.3,3.0,3.3,3.2,3.5,3.5,,,,,,,1.89168227304542,5.5484658491927,3.74069502113493
2008,TSA,4.64083152290095,-4.67566342988953,22.6802490607895,27.6146160707255,14.3097915310111,2.03149943058339,10.7409400992746,18.4332851164125,19.4843802899413,13.3667496978126,21.810102094877,21.3190467299512,5.73516415946428,27.0737914380278,3.5,3.8125,3.5375,3.375,3.375,3.3125,3.25,3.375,3.875,3.4,3.5,3.25,3.5625,2.9375,3.25,3.1875,3.4375,3.4875,3.425,3.4375,2.9375,4162000.0,0.69619460846655,41198040829.5738,2.64510590863384,10.1559148215469,7590400.0,,,
2008,TSS,,,,,,,,,,,,,,,3.05405405405405,3.17567567567568,3.36486486486486,2.94594594594595,3.0,2.94594594594595,3.39189189189189,3.22972972972973,3.25675675675676,3.16216216216216,3.54054054054054,2.86486486486486,3.16216216216216,2.75675675675676,2.98648648648649,2.94864864864865,3.37837837837838,3.11621621621622,3.21351351351351,3.64864864864865,2.74324324324324,1531450.0,0.45316065333382,17968397599.9868,1.44720432356845,,,,,
2008,TTO,-0.0777581021318157,2.15132650872397,8.66068205582737,13.0777925971369,3.71922605661372,8.00804651659382,29.48840531425,62.793842753983,21.4896831563498,13.7416904083571,5.0287339277271,6.4044289044289,20.8473625140292,37.516835016835,,,,,,,,,,,,,,,,,,,,,,4000.0,0.586552406257928,139098455.662914,0.493375226495272,1.85016389975679,,8.08726872362327,71.2218619138913,39.2733355949605
2008,TUN,-0.89319959763502,-0.613498042450953,13.2581212503753,32.402272295521,5.91360619672392,3.17128622466801,20.4998082253244,27.9496025934074,34.9093581577658,6.07280479891945,7.00134205156174,7.56452189573209,10.8809936835415,40.5723214640412,,,,,,,,,,,,,,,,,,,,,,48000.0,1.28946882749405,578911487.330985,1.29062492574542,5.19746429612358,,,,2.62162944475621
2008,TUR,1.85592538962298,-1.35898809736009,17.5844917749795,35.368769845665,0.928927412581089,2.75254583481383,17.5022873062229,17.6803404734882,21.0636761310251,9.14827285507539,14.5816057570524,14.8273978010158,4.54906355080569,50.4115896620778,,,,,,,,,,,,,,,,,,,,,,613000.0,2.51173158939671,16809576495.1749,2.199273923442,,300.0,1.60598420142626,7.49962229758563,4.56669499246751
2008,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
2008,TZA,,,,,,,,,,,,,,,3.5,4.0,4.3,3.5,3.5,4.0,4.5,3.5,4.0,3.8,4.5,3.5,4.0,3.5,3.5,3.5,4.0,3.7,3.8,4.0,3.0,28000.0,0.137190657727781,194000300.925345,0.698278989715238,3.86137551348411,2400.0,,,
