year,country,"Access to electricity, urban (% of urban population)",Population density (people per sq. km of land area),Population in the largest city (% of urban population),Population in urban agglomerations of more than 1 million (% of total population),Urban population growth (annual %),Urban population,Urban population (% of total population)
1992,MLT,100.0,1148.80625,,,1.1573703516497,333102.0,90.611
1992,MMR,,62.6592741071702,28.9586649238614,9.08016348190694,2.05363860497068,10480421.0,25.593
1992,MNA,,28.3632369035417,26.4693022550121,20.5213598088001,3.23805575839846,128213017.0,52.2955311968361
1992,MNE,100.0,,,,2.35149925310071,305585.0,50.218
1992,MNG,,1.4008890569705,49.0777173697305,27.9458342367111,0.0340308857877638,1234383.0,56.942
1992,MNP,99.9002838134766,98.2195652173913,,,1.72046719024243,40510.0,89.662
1992,MOZ,,17.3113710928559,23.4949765871895,8.67353699862693,3.8533909385702,3536739.0,25.98
1992,MRT,,2.02593868244882,54.2417999384758,21.1949897875377,3.50991548114194,815939.0,39.075
1992,MUS,100.0,534.207389162562,,,1.03215517123947,473391.0,43.653
1992,MWI,19.8,107.499777259228,32.2122838979766,2.96937991307221,5.67509185425901,1238304.0,12.218
1992,MYS,,57.3263491097245,24.8740514471595,12.8882408371159,5.06584779745872,9758945.0,51.814
1992,NAC,100.0,15.7213736090455,9.39983979689574,42.1281477725011,1.88795554563444,217071680.0,76.1805582731051
1992,NAM,66.0,1.77497844016082,36.7663253477589,,4.65533660842933,414080.0,28.336
1992,NCL,99.9617538452148,10.1789934354486,,,2.87060963924916,111386.0,59.862
1992,NER,26.7,6.9611060235257,35.1093632466461,5.45213210846947,3.63493055568046,1369290.0,15.529
1992,NGA,83.8470993041992,112.402439693885,16.9343855472212,12.8593697327912,4.27191716470723,31404895.0,30.677
1992,NIC,,36.2059664284527,33.6387248023151,18.0404477733206,2.78026922377434,2336673.0,53.63
1992,NLD,100.0,449.767950236967,9.04331957800487,12.6577910173005,2.03732042994064,10662777.0,70.223
1992,NOR,100.0,11.7357191357011,22.4993442413474,16.3491469883476,1.1291510622728,3114713.0,72.665
1992,NPL,,144.123825174825,22.3779662167021,2.14425658744202,7.10654756989824,1974822.0,9.582
1992,NRU,95.8057403564453,501.05,,,1.72114358921943,10021.0,100.0
1992,NZL,100.0,13.412707455091,30.4438440063043,25.9086275731234,1.22170610051706,3005583.0,85.103
1992,OED,99.8395968364266,31.9399522339979,18.6814589280751,33.5382957194116,1.31464596882292,830592137.0,73.5662353537083
1992,OMN,100.0,6.26248142164782,32.5744698554583,22.6219896627762,6.98580524220946,1346048.0,69.447
1992,OSS,100.0,36.0118730869285,,,1.12270111441144,5062435.0,52.093660730434
1992,PAK,,160.267289331673,19.9217239983462,15.5738040358585,3.67349212961502,38394654.0,31.077
1992,PAN,95.9650573730469,34.4543449018025,64.0486459276026,35.6168031058791,3.63770833314479,1424333.0,55.609
1992,PER,90.3,17.926828125,38.4706449001061,26.812886063747,2.60769081907146,15992911.0,69.697
1992,PHL,,221.102475098098,27.594210148845,14.2993327758912,2.18614789757566,30863315.0,46.815
1992,PLW,98.7541427612305,34.7586956521739,,,2.90503062585515,11246.0,70.337
1992,PNG,,9.20085456874089,33.7885901966382,,2.26835042466043,609546.0,14.629
1992,POL,100.0,125.252757190898,6.97235573032328,4.27816767359596,0.378415404554878,23539562.0,61.359
1992,PRE,,25.1787714186917,32.1940245987474,12.6698776105378,4.32746324798912,129986397.0,29.1834080627821
1992,PRI,100.0,404.191206313416,70.6695643800171,65.9113806407273,0.818223017932615,3343786.0,93.267
1992,PRK,,180.640403620962,20.7382433441349,12.1689937492733,1.74527765941693,12763217.0,58.679
1992,PRT,100.0,108.770426229508,52.2999349648033,37.5391032639658,1.27679359711296,4889660.0,49.13
1992,PRY,,10.7062673043041,55.4864543788577,27.8464359601279,4.10130611822923,2134712.0,50.186
1992,PSE,,359.40049833887,19.5280944214668,,5.21838917397442,1486950.0,68.726
1992,PSS,,28.4640965732087,,,2.54799746596417,587599.0,32.1550173011308
1992,PST,99.999077434933,31.309074296891,18.2485788247891,33.4927084930806,1.0423471613334,729319318.0,74.5658273746552
1992,PYF,100.0,57.8030054644809,,,1.39726641216803,121365.0,57.367
1992,QAT,100.0,40.4527993109388,55.1838933246133,,3.70737067806405,440364.0,93.763
1992,ROU,100.0,99.3388128649874,16.6710812112237,9.04022692706645,-0.354263911265315,12360656.0,54.227
1992,RUS,100.0,9.06276083819658,8.31845447183974,19.3573791662491,0.0915287085862288,109004756.0,73.385
1992,RWA,31.1,311.441670044589,51.7734577458375,3.25551659932117,15.6085110769753,483124.0,6.288
1992,SAS,,249.811609174166,10.1035821402298,11.3510063564348,3.18544002497536,304989867.0,25.5456710038696
1992,SAU,100.0,5.43644711563063,29.9381283802038,57.8569132916836,5.41461961055104,9098194.0,77.851
1992,SDN,64.1226501464844,,38.5557477498196,11.9919938431625,6.15739974258321,7131095.0,31.103
1992,SEN,,42.4266088401807,45.8942805800692,17.9813782266896,3.16013777339517,3200377.0,39.18
1992,SGP,100.0,4821.93731343284,98.7227218390577,98.7227218390577,3.00425639462047,3230698.0,100.0
1992,SLB,,12.5832440157199,,,4.41389203971577,49538.0,14.065
1992,SLE,,57.7218897201441,40.0902840702428,13.518447491171,-1.20025694803437,1404899.0,33.72
1992,SLV,94.340446472168,269.575723938224,36.8147725643227,18.5233517061434,2.67494257315672,2810399.0,50.315
1992,SMR,100.0,402.083333333333,,,1.37118096685256,21809.0,90.4
1992,SOM,,10.3534080402971,56.5598296016431,17.1710027255902,-3.62324284252526,1971850.0,30.359
1992,SRB,100.0,,29.6434761456287,15.1125391780684,0.553192437795628,3876627.0,50.981
1992,SSA,,27.3190270115623,27.9802817188731,11.762599614979,4.30184323116605,156477960.0,28.4400251901279
1992,SSD,,,15.3337740492964,,7.28322369131793,732142.0,14.912
1992,SSF,,27.3219165407464,27.9802817188731,11.762599614979,4.30098018786451,156512890.0,28.4427156706574
1992,SST,,19.2180370595372,,,1.19677284486724,6765151.0,48.3909783365636
1992,STP,,133.447916666667,,,4.04645784710278,58628.0,45.764
1992,SUR,,2.60167726626794,,,0.731031823335749,274999.0,65.854
1992,SVK,100.0,,14.6138589116742,,-0.0750145961482457,3008952.0,56.719
1992,SVN,100.0,99.1309831181728,,,-0.0952880057756936,1009090.0,50.543
1992,SWE,100.0,21.2797009473911,14.8386328022124,12.3696321221329,0.775036132045136,7225787.0,83.361
1992,SWZ,,54.8497674418605,,,5.77996984966006,198287.0,21.018
1992,SXM,99.6350708007813,,,,4.93827304900289,31567.0,100.0
1992,SYC,,153.832608695652,,,0.571339892703941,34930.0,49.362
1992,SYR,,72.8347535096311,26.5322741559983,30.1385349941366,3.49283165801311,6605378.0,49.347
1992,TCA,99.8750610351563,13.6526315789474,,,6.77943769968696,9947.0,76.694
1992,TCD,,5.14188055908513,37.4845897098902,7.9598514577454,5.24648657839292,1374893.0,21.235
1992,TEA,,102.963524014397,8.97843639745829,,4.31452288506624,477594057.0,29.3516073171413
1992,TEC,100.0,18.9979537564198,13.8482214544497,16.004977958971,0.549132157634233,272498192.0,62.9610022479098
1992,TGO,,77.8381503952933,54.9539952895543,16.1702156808233,4.26585301537349,1245742.0,29.425
1992,THA,,110.647759791736,35.5526884706316,11.7941792324958,2.16227592469969,16824677.0,29.763
1992,TJK,,40.3643898256645,33.7368490634307,,0.106226439368161,1724592.0,30.527
1992,TKM,,8.39420551997106,24.3903568123939,,2.08536145730699,1771323.0,44.904
1992,TLA,97.1762514821888,22.1662297755723,24.3488039849822,34.3462726862898,2.58019571970152,316083336.0,71.4876626671278
1992,TLS,,53.7537323470074,,,4.1875753767938,172173.0,21.54
1992,TMN,,28.132528085465,26.5507474480369,20.5213598088001,3.21369935324628,126726067.0,52.1492437087297
1992,TON,,138.919444444444,,,0.268220453207073,22773.0,22.768
1992,TSA,,249.811609174166,10.1035821402298,11.3510063564348,3.18544002497536,304989867.0,25.5456710038696
1992,TSS,,27.3219165407464,27.9802817188731,11.762599614979,4.30098018786451,156512890.0,28.4427156706574
1992,TTO,,247.889668615984,72.8444269988513,,1.08648145678683,692948.0,54.491
1992,TUN,,55.8864057672503,30.553199684887,18.198097509108,3.46544511967243,5171478.0,59.562
1992,TUR,,75.3480477632109,19.9070052652185,25.7386301576417,2.6044273054859,35094460.0,60.518
1992,TUV,,301.266666666667,,,3.02137785964966,3864.0,42.751
1992,TZA,23.9,30.9975028223075,29.9633452980306,6.63738927104595,4.1902952675819,5364114.0,19.536
1992,UGA,32.1088714599609,94.0144737500626,37.5770231921815,4.43033048865714,6.29772802515391,2214755.0,11.79
1992,UKR,100.0,90.3144403210494,7.37850783256734,9.9877606064758,0.350654563525643,34970526.0,66.835
1992,URY,98.379169,17.9391041023883,55.6086823801244,49.8403988658796,0.915112890353493,2814021.0,89.627
1992,USA,100.0,28.0068916121481,8.4136360234482,42.3327553271946,1.90863299657144,195199459.0,76.097
1992,UZB,,50.5056182416549,23.2603681971839,9.84099670981132,3.58235177236809,9089912.0,42.308
1992,VCT,81.2259292602539,288.484615384615,,,1.10274265325052,47598.0,42.306
1992,VEN,99.940829,23.5598299416133,15.7785557813464,32.8778023023781,2.72765436072852,17666300.0,85.012
1992,VGB,95.8909378051758,110.62,,,3.15376268808425,6571.0,39.603
1992,VIR,100.0,302.034285714286,,,1.50915904250292,93936.0,88.86
1992,VNM,,209.715619527482,22.8210433171167,8.2891474737372,3.83631159510538,14338766.0,21.006
1992,VUT,,12.7652173913043,,,3.98033747866982,30009.0,19.285
1992,WSM,97.2314147949219,60.1876325088339,,,0.840329426709023,36209.0,21.258
1992,XKX,100.0,,,,,,
1992,YEM,91.2,28.3908062958123,23.9600796398965,5.28511502789887,6.4160515801947,3306383.0,22.058
1992,ZAF,,34.9879308212911,10.0585673221689,22.419960611645,2.71305289087998,22511188.0,53.038
1992,ZMB,39.2,10.9991794347516,25.7895183075397,9.93257654696038,1.18832926149092,3149167.0,38.514
1992,ZWE,85.4796600341797,27.6662789194778,36.1454327777328,11.023993945453,5.34953910584525,3264216.0,30.499
1993,ABW,99.9903564453125,409.361111111111,,,5.73918741821349,36539.0,49.588
1993,AFE,,27.7414556761445,27.5640081395474,10.8217486656139,4.5409033765176,90018862.0,26.6072939873979
1993,AFG,,22.9108933965012,55.1398789295016,11.8241963620575,12.2231597933636,3204414.0,21.444
1993,AFW,76.3692645477522,25.1218554950485,28.0877795879141,13.4437317664897,4.10311506810046,73292906.0,32.2525611054472
1993,AGO,,10.2888706184327,34.2257138092262,14.2074360330658,6.80604252797811,5324672.0,41.511
1993,ALB,100.0,117.784197080292,22.2096071587252,,0.855534960140529,1219882.0,37.799
1993,AND,100.0,134.621276595745,,,4.75121379457308,59546.0,94.111
1993,ARB,,21.44343238813,31.4465205040224,21.7906711623334,3.68344992555922,121929848.0,50.6087943973716
1993,ARE,100.0,31.2882709096029,32.7508077276235,54.6348870186801,4.76670461931266,1746876.0,78.614
1993,ARG,94.9571228027344,12.4795709415389,38.5006025420615,42.9915458849145,1.59323841381344,29969692.0,87.752
1993,ARM,,121.29722514928,50.2229443082683,33.4514897496099,-3.78226389263943,2300126.0,66.606
1993,ASM,,250.795,,,3.29979792175204,41960.0,83.654
1993,ATG,100.0,149.061363636364,,,0.74513693237298,22765.0,34.709
1993,AUS,100.0,2.2955115004621,24.9410928335657,61.3998746116204,0.739338148287492,15017273.0,85.157
1993,AUT,100.0,95.8026296655356,31.3875148919869,19.5054589556586,0.386303389032001,4912877.0,62.144
1993,AZE,,90.0633284064554,44.2690714168262,23.3846933874153,0.93442306925128,3959053.0,52.824
1993,BDI,,221.060864485981,67.0511784494399,,-0.384203071837294,387331.0,6.823
1993,BEL,100.0,,17.5203854832719,26.0104764997682,0.473469732274633,9743821.0,96.622
1993,BEN,,52.0814650585314,26.0697468288221,,5.29553206558097,2122161.0,36.136
1993,BFA,29.4,36.0808223684211,42.463551113823,6.19670567813307,4.30522007510222,1440579.0,14.593
1993,BGD,68.7489700317383,907.523699777214,30.9263288039135,8.4593594845646,3.5753412328971,24767631.0,20.966
1993,BGR,100.0,76.5824188737232,20.7718136570876,13.9856612946193,-0.389884232107096,5704408.0,67.33
1993,BHR,100.0,746.795774647887,27.7623684637246,,2.62717072701743,468692.0,88.395
1993,BHS,100.0,29.1047952047952,,,2.1549484245615,234580.0,80.518
1993,BIH,100.0,76.2594140625,21.7198297998147,,-7.34500623722549,1569446.0,40.196
1993,BLR,100.0,50.4655186010291,23.8390182480191,16.0090926404305,0.801717817028295,6876034.0,67.155
1993,BLZ,94.5817260742188,8.5445857080228,,,1.58185909411752,91308.0,46.848
1993,BMU,100.0,1089.18518518519,,,0.69781810683388,58816.0,100.0
1993,BOL,96.038393,6.99639527370073,26.7249684853499,32.751275036465,2.91423208518185,4401921.0,58.079
1993,BRA,98.033975,18.7595059427097,12.9709881256209,36.7809168553068,2.59207132045709,119447677.0,76.181
1993,BRB,100.0,607.039534883721,,,-0.696558967006785,94708.0,36.283
1993,BRN,100.0,52.5561669829222,,,3.38936328068863,187243.0,67.604
1993,BTN,,11.8715193801768,,,0.431712759886635,104229.0,18.791
1993,BWA,20.9881744384766,2.50580523353272,,,4.66191565765875,671516.0,47.286
1993,CAF,,5.06892516613695,42.5349494424834,,3.40427274699473,1170548.0,37.068
1993,CAN,100.0,3.19942848156117,18.2912157674423,40.4317114130693,1.44299824181069,22130869.0,77.152
1993,CEB,100.0,99.5893270054853,16.4996791567872,,-0.108793384867596,67857615.0,61.6652386515616
1993,CHE,100.0,175.521148630479,20.5079796936303,15.1270958950112,0.838886830242898,5117803.0,73.762
1993,CHI,100.0,732.242424242424,,,-0.423332925783819,44787.0,30.891
1993,CHL,99.3453903198242,18.9666026479022,41.3728732690431,34.7101843702392,1.95226317262642,11831245.0,83.896
1993,CHN,,125.522861023087,2.91879121216422,11.7997874308408,4.30154774283787,342961393.0,29.103
1993,CIV,,43.1948144654088,42.317878447265,17.1222363853802,4.90377791222495,5557703.0,40.461
1993,CMR,70.9762649536133,26.1325781134311,21.1130541155748,16.166225388527,4.26317708610336,5114073.0,41.399
1993,COD,,17.9335859376723,33.3449619508606,16.6610611443195,4.96097130428903,12988073.0,31.946
1993,COG,,7.59919180087848,53.8741793021208,45.6275692413927,3.71370960313129,1442370.0,55.58
1993,COL,98.9023056030273,31.0423370887787,21.2286250949916,34.1168044700063,2.6465229919714,24410050.0,70.874
1993,COM,,254.530897367007,,,1.66687396827288,134478.0,28.39
1993,CPV,,99.7431761786601,,,4.15062487954918,188530.0,46.902
1993,CRI,,65.9505287896592,46.0687151410461,24.2980263310283,4.24335513057556,1776086.0,52.743
1993,CSS,,6.23971762309385,,,0.826101655700697,1124329.0,45.8032408670749
1993,CUB,,100.940698324022,26.6394218360148,19.707046313215,0.713737121082566,8019870.0,73.977
1993,CUW,99.6979751586914,,,,1.17713094812925,124420.0,86.224
1993,CYM,100.0,124.9,,,4.62563473725116,29976.0,100.0
1993,CYP,100.0,89.397619047619,,,2.20472045311547,559985.0,67.792
1993,CZE,100.0,133.68519477158,15.5550514949597,11.6508895817027,-0.0681283648418384,7737165.0,74.901
1993,DEU,100.0,232.459793194317,5.81843910553691,9.09855706569798,0.843967294783864,59647492.0,73.497
1993,DJI,,26.498921484038,75.8127571576892,,-1.83670057850114,468098.0,76.207
1993,DMA,,92.5773333333333,,,0.292231539183601,44893.0,64.656
1993,DNK,100.0,129.7157,23.557010395235,20.0057895844528,0.364949968719984,4406442.0,84.925
1993,DOM,95.5439147949219,157.204967915545,37.6781639985244,21.1137112137458,2.43886421296391,4255770.0,56.037
1993,DZA,,11.4525716492984,12.7996022991441,6.96797542021409,3.8529834838154,14849352.0,54.439
1993,EAP,,104.979972597312,9.17255566375072,,4.15258163979789,510697610.0,30.5513446025258
1993,EAR,88.2244139929251,65.9018659287672,18.8904387125386,15.286232759311,3.09383175427689,784536907.0,35.9112310753669
1993,EAS,,77.6061499544607,15.795940361119,,3.33884977975059,684091160.0,36.1330020550468
1993,ECA,,36.8125941141167,19.3493359241356,16.8063762819827,0.979970428753461,120677076.0,57.1054333787151
1993,ECS,100.0,31.4121033447174,15.1113198869752,17.5508264160395,0.492538564598121,579616593.0,67.9120234110695
1993,ECU,,40.291410200838,27.0175787869523,25.7743444351466,2.9399827624109,6328935.0,56.74
1993,EGY,99.0504684448242,63.2032558139535,40.9047395670646,22.6554887008217,1.99901686371619,27103446.0,43.079
1993,EMU,100.0,118.476649355909,15.8952939132217,18.3832112987483,0.643334873250552,228551080.0,71.4103461896313
1993,ERI,,18.376297029703,94.2370013331966,,6.62478402144127,390040.0,21.015
1993,ESP,100.0,78.8107920871376,15.3157723981539,22.2038637887169,0.626933309783586,29793326.0,75.692
1993,EST,100.0,35.2471809389007,42.5625023675139,,-2.83713063913536,1055960.0,70.674
1993,ETH,,53.708891,28.0031037982954,3.7440151203271,5.43319948782605,7180879.0,13.37
1993,EUU,100.0,107.096840138439,15.6800782803552,16.1448722193911,0.51204131680916,296386485.0,69.8456835061612
1993,FCS,,29.5713883531871,23.9919762497726,13.3307806636457,3.43328765617782,188416704.0,35.916746261391
1993,FIN,100.0,16.6336616435208,22.5458586276126,18.1288978252412,0.833929125477991,4073879.0,80.409
1993,FJI,,43.2604816639299,,,2.42201308967255,347233.0,43.933
1993,FRA,100.0,107.937844935588,21.413314258297,22.414391706803,0.664520115160345,44074359.0,74.572
1993,FRO,100.0,33.2901146131805,,,0.509614260200913,15148.0,32.596
1993,FSM,,152.951428571429,,,1.87678001729847,27430.0,25.62
1993,GAB,,4.13864633057787,53.703120885332,,4.39035726767633,778465.0,72.999
1993,GBR,100.0,238.575678915389,15.3573073877631,25.5862519498476,0.316469262069966,45154426.0,78.232
1993,GEO,,85.921480807586,44.4285923132574,24.1336156869133,0.329551199262866,2667710.0,54.32
1993,GHA,74.6,72.9081436230992,20.6486062543305,12.9012601269512,4.400376634585,6410854.0,38.644
1993,GIB,100.0,2707.0,,,0.711799550133746,27070.0,100.0
1993,GIN,,29.0093480384177,47.0428246080036,13.5906698164201,4.05078235562724,2059330.0,28.89
1993,GMB,38.8783531188965,117.427371541502,55.0675545788791,,6.26321779785551,494193.0,41.586
1993,GNB,,37.650960170697,59.0206931023928,,4.39029239963052,356109.0,33.635
1993,GNQ,,18.8956506238859,23.379229778439,,6.45218800704125,200306.0,37.792
1993,GRC,100.0,81.1513964313421,41.2149141538,29.6244556262825,0.756746028999608,7518737.0,71.878
1993,GRD,,301.123529411765,,,1.47657575604856,34795.0,33.985
1993,GRL,100.0,0.161545215100966,,,0.0720363814861869,44438.0,80.503
1993,GTM,,91.2631672265771,36.9316935718285,15.8758276403687,3.44353697571149,4204026.0,42.987
1993,GUM,99.988395690918,269.72962962963,,,1.83946803461987,133377.0,91.571
1993,GUY,90.396341,3.8250698501397,,,0.103346064370429,220732.0,29.315
1993,HKG,100.0,5960.60606060606,100.0,100.0,1.73877112891049,5901000.0,100.0
1993,HND,92.082517,48.4694700151935,27.3058149457087,11.4528763108609,4.02648718386793,2274673.0,41.943
1993,HPC,,22.722400473126,35.6710509521289,11.0817475131536,4.6573246861058,104961664.0,26.5825676165241
1993,HRV,100.0,82.2833661241281,29.5046957297971,,0.981999236529849,2383868.0,51.818
1993,HTI,,264.084941944848,57.3391822976327,17.9987691979631,3.86231733195916,2284621.0,31.39
1993,HUN,100.0,115.262886712664,28.571321114703,18.7030721534483,-0.306338219509526,6780138.0,65.461
1993,IBD,,51.2739629858611,13.7444013709261,15.6870694962156,2.79871968956293,1452823842.0,40.1008602035958
1993,IBT,,48.9932574738045,15.9665580894617,14.8041381026139,2.98901542639686,1703854812.0,37.2940482495811
1993,IDA,,41.8739927620446,28.9457097486215,11.183984384094,4.10432590805937,251030970.0,26.542216301821
1993,IDB,,68.5803218254639,21.071665274386,,3.91539520108503,98413499.0,31.4014444437552
1993,IDN,93.3634490966797,106.705878326534,12.6926374831451,11.6281019450034,5.02464788680881,65352611.0,33.808
1993,IDX,,35.1184685394796,33.9846238125068,9.77821818576989,4.22652031141313,152617471.0,24.1339904823656
1993,IMN,100.0,124.161403508772,,,0.613330875068318,36634.0,51.764
1993,IND,82.8,310.144453264003,5.54965157076836,11.4656971914388,2.89334846382694,241512027.0,26.191
1993,IRL,100.0,51.9126288285673,45.2932473542369,26.0490495520321,0.881361140868251,2056779.0,57.512
1993,IRN,,37.699564699526,18.2930168501767,22.7754154186184,1.84749557137908,35932739.0,58.519
1993,IRQ,,43.9014907286737,33.0514286402857,30.0785758386392,4.53535534493799,13278010.0,69.152
1993,ISL,100.0,2.63067331670823,,,1.20895494826828,240747.0,91.287
1993,ISR,100.0,243.1146025878,43.2466837095157,53.1197871127162,2.7695452221672,4769938.0,90.666
1993,ITA,100.0,193.233215463602,9.87953760211468,18.9063957672586,0.150993200701863,37964793.0,66.802
1993,JAM,87.2805099487305,226.215697137581,46.2993267062339,,1.51439308885593,1228290.0,50.136
1993,JOR,99.5001907348633,49.2749320036265,27.8797754810798,21.3782135316765,6.63718402441154,3334062.0,76.68
1993,JPN,100.0,342.372462973121,34.1966970811633,58.8399418404377,0.499248523479854,97049554.0,77.746
1993,KAZ,,6.39866911138275,11.3427259675046,8.0772586763358,-0.498377068210637,9672331.0,55.992
1993,KEN,42.5,44.1318269670028,35.9740726834913,8.46337575687215,4.70096139378496,4431928.0,17.645
1993,KGZ,,23.5494108446298,40.4818819025322,,-0.738494015203006,1667504.0,36.918
1993,KHM,,48.8124915023793,48.3487603895609,8.01960823227292,8.16985009548263,1429199.0,16.587
1993,KIR,,97.3345679012346,,,2.33089086855416,28256.0,35.839
1993,KNA,99.3827133178711,158.623076923077,,,0.735218701371883,14061.0,34.093
1993,KOR,99.9967727661133,458.165332780427,30.7134127258331,51.994681344529,2.09804804302675,33872973.0,76.645
1993,KWT,100.0,93.8356341189674,74.2996236674607,72.825540277164,2.26353041718626,1638976.0,98.016
1993,LAC,97.3550247412508,23.2217207282833,23.4914047626307,34.0430246530068,2.49403828853147,296713713.0,71.0788762091082
1993,LAO,97.0,20.2992201039861,40.4875441062641,,4.90200738687503,772566.0,16.49
1993,LBN,,373.474780058651,38.3614557953711,32.2838514000377,2.34017406073704,3215342.0,84.157
1993,LBR,,22.3746470099668,66.5732264272313,34.6240544636369,-1.71495499783303,1120859.0,52.009
1993,LBY,,2.68993316434977,25.9881688962862,19.7213844364463,2.0490434273189,3591719.0,75.886
1993,LCA,,235.616393442623,,,0.790309698292726,41921.0,29.167
1993,LCN,97.5978575793077,23.1791334601828,24.7138399692374,34.3680890772853,2.45587587562493,336001628.0,72.2123771016206
1993,LDC,,31.759350078519,35.1211933587699,8.97983872258609,4.57880449670101,127511924.0,22.6691943238851
1993,LIE,100.0,188.05625,,,1.04334814837748,5010.0,16.651
1993,LKA,,271.502439802264,19.7874661443327,,1.61675572803218,3147922.0,18.489
1993,LMY,,58.358634186683,16.3695304188065,14.5793681480891,3.29462354121029,1538073921.0,35.459942535477
1993,LSO,,62.6414031620553,,,5.38698638317848,298639.0,15.703
1993,LTE,,43.0283631700643,11.5352299563007,15.454074886362,2.76450595231042,778986845.0,40.7417707275167
1993,LTU,100.0,58.7526005105297,22.7185012819129,,-0.563105877586486,2482228.0,67.404
1993,LUX,100.0,,,,1.74521902180951,325361.0,81.857
1993,LVA,100.0,41.1925691420123,48.5926426608631,,-2.04893205299193,1763518.0,68.799
1993,MAC,99.981201171875,19200.0,96.4444873255817,,3.49893477886729,383489.0,99.867
1993,MAF,99.6979751586914,,,,,,
1993,MAR,90.1316223144531,57.3932018821421,22.0973840889861,21.0373495788689,3.02638976559869,12953040.0,50.569
1993,MCO,100.0,15360.6314750863,,,0.802932259811704,31136.0,100.0
1993,MDA,100.0,103.37881682704,46.2770891062339,,-0.369817169165927,1383259.0,46.481
1993,MDG,39.9817047119141,22.6937871857482,32.9698883288091,8.32522753629613,5.33346147851181,3332462.0,25.251
1993,MDV,,816.28,,,2.37310467036267,62810.0,25.649
1993,MEA,,24.512820844004,27.8958478080563,23.5533296460023,3.1184541828559,152403676.0,55.3818473517077
1993,MEX,99.0862350463867,45.0905666298002,25.8560383623386,38.7968807789489,2.38995356196324,63634911.0,72.598
1993,MHL,,261.627777777778,,,2.01626933979178,31111.0,66.063
1993,MIC,,64.5629052709029,15.409257696854,14.9173510100049,3.2232738211802,1456441112.0,36.2488161941451
1993,MKD,100.0,78.9167911915061,37.4387755445069,,-0.378144591631296,1189884.0,59.291
1993,MLI,,7.99448118735607,34.9957681433827,8.6173597247546,3.87941796960841,2402019.0,24.624
1993,MLT,100.0,1160.3375,,,1.12246015526511,336862.0,90.723
1993,MMR,,63.5040380083851,28.9621899919035,9.15461598645226,2.02451455518449,10694761.0,25.769
1993,MNA,,28.9692195919916,26.4069055389212,20.6278859105784,2.95249740515817,131998503.0,52.7133313297461
1993,MNE,100.0,,,,2.338718594005,312816.0,51.267
1993,MNG,,1.3991700874709,50.6207625467581,28.8011805295756,-0.203628648914834,1231872.0,56.896
1993,MNP,99.9487228393555,99.895652173913,,,1.65252551786129,41185.0,89.627
1993,MOZ,,17.8681960375391,23.1127649595564,8.72533091854413,5.0683861049401,3720615.0,26.479
1993,MRT,,2.10956437372659,53.7292902482337,20.9286271436508,3.72949794959764,846944.0,38.952
1993,MUS,100.0,540.578325123153,,,0.903402080082734,477687.0,43.53
1993,MWI,19.0226917266846,109.079592702588,32.0580920317035,3.11250732203659,4.20368543874642,1291468.0,12.558
1993,MYS,,58.8119433876122,25.312271184168,13.443094596066,5.02706632436401,10262074.0,53.109
1993,NAC,100.0,15.9265592782055,9.34315723027713,42.2478807310358,1.80808938319362,220996530.0,76.5587731673707
1993,NAM,71.0,1.8325219545968,36.7987269231831,,4.89465514398271,434852.0,28.823
1993,NCL,99.988395690918,10.4407549234136,,,2.77652979297223,114522.0,60.004
1993,NER,31.8083744049072,7.18464435146443,35.4401171871975,5.53220165855949,3.68101896052057,1420633.0,15.61
1993,NGA,83.9070816040039,115.421093140969,16.8731545441488,12.9569805175733,4.28292971506614,32779164.0,31.182
1993,NIC,93.545318,37.0095728768489,33.8591004188893,18.2524229118411,2.71042984244969,2400873.0,53.907
1993,NLD,100.0,452.913744075829,8.92904646039922,12.6856855243772,1.93813794907786,10871452.0,71.1
1993,NOR,100.0,11.8057818882719,22.5413790826769,16.468958307195,1.13873370063833,3150384.0,73.061
1993,NPL,,148.113,21.8628352765412,2.18606479771941,6.99014350557501,2117804.0,9.999
1993,NRU,96.0036010742188,505.1,,,0.805053296966897,10102.0,100.0
1993,NZL,100.0,13.5665185522768,30.9891204662179,26.4194613963384,1.31748158276591,3045443.0,85.254
1993,OED,99.8844847198591,32.1135979882647,18.6318363924501,33.6567983819379,1.26785416462471,841122834.0,73.8342919187999
1993,OMN,100.0,6.53206785137318,34.0080861726726,24.1607083235436,6.48828496427127,1436279.0,71.044
1993,OSS,100.0,36.2393405322878,,,0.837857671258988,5104851.0,52.2004125747457
1993,PAK,,164.772879047323,19.8830621559983,15.6607437229805,3.58012330826805,39794132.0,31.329
1993,PAN,96.1465225219727,35.1775490987355,64.0605399693846,36.1660113058817,3.58895116514439,1476380.0,56.456
1993,PER,91.1994476318359,18.29201796875,38.4913158574341,26.9781777681975,2.57749591926129,16410486.0,70.089
1993,PHL,83.7,226.483620082503,27.8906915882117,14.42503097965,2.22290422811899,31557059.0,46.73
1993,PLW,98.8443069458008,35.5913043478261,,,2.89214794591727,11576.0,70.704
1993,PNG,,9.54129753124586,33.8731074260995,,2.36763063254659,624150.0,14.445
1993,POL,100.0,125.571869796598,6.96937774451903,4.27947671598502,0.327764888717411,23616843.0,61.404
1993,PRE,,25.8293351558298,31.8602188415303,12.7246089548602,4.71144145952442,136110630.0,29.6195818445718
