year,country,Access to electricity (% of population),Electricity production from coal sources (% of total),Electricity production from oil sources (% of total),GDP per unit of energy use (PPP $ per kg of oil equivalent),GDP per unit of energy use (constant 2021 PPP $ per kg of oil equivalent),Alternative and nuclear energy (% of total energy use),Combustible renewables and waste (% of total energy),Energy use (kg of oil equivalent per capita),Adjusted savings: mineral depletion (% of GNI),Adjusted savings: energy depletion (% of GNI),Adjusted savings: natural resources depletion (% of GNI),Mineral rents (% of GDP),Oil rents (% of GDP),Total natural resources rents (% of GDP)
1994,ECA,,33.7679110630509,8.19656229735823,2.67851746546517,4.73187945944958,6.89940759246717,2.63992855563819,1958.92778778323,0.0887438079381401,1.10280740974946,0.534736989670202,0.306000099784808,1.08217927062286,2.32459544185499
1994,ECS,100.0,30.6502531886168,7.78461011101257,3.90912605605507,8.16032763083686,12.7374161009821,2.84601838420536,3185.34778012868,0.021065500886648,0.305490361961219,0.31824354126805,0.0436503308221253,0.351986390487183,0.618197316432832
1994,ECU,,0.0,19.3885068762279,9.03427253818152,16.0443979770102,8.4,11.2131797683732,591.015739147634,0.0225843388555315,4.70603889682524,5.59797465610611,0.0299856930514143,5.8266784850764,6.69476702573695
1994,EGY,95.6485366821289,0.0,15.2003950292157,7.56033422233511,15.3541306373632,2.74,7.63257817574205,535.429002261533,0.00577851700811848,6.67042388283837,6.93032425479094,0.0156121850478584,7.89742762113067,8.80666206209043
1994,EMU,100.0,29.7611759502744,9.69593615672365,5.72344537376632,11.5280295908246,17.9822717410089,3.44970451284513,3393.7604847453,0.00256555578431073,0.0334769936921773,0.0521779235685529,0.00472138092687876,0.0127843164390916,0.091331273124351
1994,ERI,,0.0,100.0,2.77810654982889,,0.0,74.4715079305231,496.469608395975,0.0502704704290285,0.0,6.06374935339631,0.0694719955404775,0.0,6.08521291013447
1994,ESP,100.0,38.6851031491539,6.49292876869752,6.39265312301133,13.4432341047494,17.52,3.71664153568558,2435.94127282847,0.0103638465439163,0.00776810406793427,0.0181319506118506,0.0160895247082703,0.00775275971516993,0.0693014802806082
1994,EST,100.0,95.9646635401898,1.60322826916785,1.45128678060585,3.3994917761824,0.0,5.89051332808636,4108.50204498328,,,,,,
1994,ETH,,0.0,6.68504479669194,1.07418737042331,2.03713855005903,0.58,95.4628945398913,363.832192837619,0.122634295723498,0.0,23.1371227036965,0.167468676716365,0.0,22.9178919826443
1994,EUU,100.0,34.215836781013,8.55779390659028,5.20486699086652,10.5024382644079,16.8050092436483,3.88813691225922,3256.61824423212,0.00646061186873942,0.046840994052505,0.0680193730037177,0.012095798178654,0.0258418765984773,0.141092349996316
1994,FCS,,21.9796149610865,17.0783217452828,2.99312716105529,5.08743150771494,6.44358104821069,28.31368932679,821.147356950602,0.252047639647388,5.0098800521559,,0.418009171676888,13.4716710568148,17.2455705163791
1994,FIN,100.0,30.1732413036522,2.60699974097606,3.08830675850063,5.9738005698962,19.99,15.7561592072958,5972.65301332318,0.0131501812941294,0.0,0.0131501812941294,0.0194284568258961,0.0,0.535854943321484
1994,FJI,,,,,,,,,0.521975881627739,0.0,1.42539997985242,0.687055133076444,0.0,1.54786137982302
1994,FRA,100.0,5.06283722715139,1.17789656235386,5.18739204525722,10.3889750381036,44.27,4.79730409965255,3831.11796465812,0.00174097738223005,0.0118476153306979,0.0667221733770544,0.00315020292638221,0.0102733020572934,0.0712423917220544
1994,FRO,100.0,,,,,,,,,,,,,
1994,FSM,,,,,,,,,0.0,0.0,0.00929779197842005,0.0,,0.0102528244384257
1994,GAB,,0.0,6.66041275797373,11.7808718689197,21.2950300045533,5.24,66.3874406888873,1117.36470549403,0.00668366904830625,24.5491063629917,29.3793373806763,0.00813590453521087,26.2916990777739,30.5940340962516
1994,GBR,100.0,49.4172815456664,4.5444382165293,5.27951461052431,9.60661096070438,10.87,0.663875369984994,3733.80487842151,5.88935667462538e-06,0.526501389336456,0.526507278693131,1.36790887247289e-05,0.520900545480459,0.612814834476715
1994,GEO,,0.0,4.4267053701016,1.82104839352761,3.64605080752485,12.43,6.19338196685377,968.80714712397,0.0276134474572188,0.0895809785373924,,0.0470122633746915,0.187943893963925,0.26496413556989
1994,GHA,30.36940574646,0.0,0.458265139116203,5.15353726546892,8.21523339396078,8.46,74.4720710420297,363.878561541399,3.04400489878985,0.0727641678025645,12.8926910607964,3.99437860160302,0.0841195455913022,13.6669310382848
1994,GIB,100.0,0.0,100.0,,,0.0,0.0,3924.79251552807,,,,,,
1994,GIN,,,,,,,,,0.508464089987994,0.0,6.28096594575906,7.35193735332364,0.0,12.9995442065882
1994,GMB,18.2500495910645,,,,,,,,0.0,0.0,2.43093181378062,0.0,0.0,2.37221061399988
1994,GNB,,,,,,,,,0.0,0.0,20.2184057603131,0.0,0.0,19.0093554980868
1994,GNQ,,,81.8181818181818,3.77113154836438,6.63327546929749,0.36,79.1286378508696,252.114582471287,0.0,1.47708600838685,33.1247944866791,0.0,11.7831761642776,40.7769410514834
1994,GRC,100.0,72.8091768412761,19.7198700275699,6.8548081716744,12.7226367303269,1.38,4.2076396481397,2138.26711244512,,,,0.0263797546613679,0.0212498498688806,0.0712772435003715
1994,GRD,,,,,,,,,0.0,0.0,,0.0,0.0,0.0
1994,GRL,100.0,,,,,,,,0.384580803882397,0.0,,0.60645279484504,0.0,0.60645279484504
1994,GTM,,0.0,36.5025466893039,7.76101018062151,16.0180767221626,2.79,61.5768553124599,500.751009723185,3.57252792812358e-05,0.0547320618708092,0.432099160623543,9.51594674709481e-05,0.1807676152167,1.34833878506145
1994,GUM,99.9650802612305,,,,,,,,,,,,,
1994,GUY,70.713981628418,,,,,,,,8.22945670283614,0.0,27.9221787489027,16.2568776184808,0.0,32.9297314196524
1994,HKG,100.0,97.999476498523,2.00052350147702,12.9886028516324,20.3399165370095,0.0,0.0918590698576501,1856.80780329279,0.0,0.0,,0.0,0.0,0.000870257223317569
1994,HND,64.733947,0.0,22.1841541755889,4.62724565190873,9.08429805841444,5.88,56.9889766045064,476.121360771182,0.00544651720982898,0.0,2.37876278030331,0.00909211263560267,0.0,2.27034903839063
1994,HPC,,0.449253659243515,13.5065938843534,3.10621966079957,5.49313637553468,2.62299668170162,85.317852781832,363.903314753579,0.330583472455606,0.77473371417049,8.50794669341327,0.757250012895297,0.96511227656945,9.61908910493681
1994,HRV,100.0,1.15125954633535,15.9352558987803,4.65099667883664,10.3415986249286,6.37,13.6181979851672,1576.32857698638,,,,,,
1994,HTI,,0.0,17.0818505338078,5.9056567312519,9.57246487074624,0.88,96.3374472607133,305.947859484713,0.0,0.0,1.18947478169928,0.0,0.0,1.18848565185335
1994,HUN,100.0,26.4299567357899,16.4791884230941,3.67979904672829,7.75107690827326,15.11,3.01288080932179,2405.83433383392,0.00320848427928302,0.369328779204337,0.37253726348362,0.0229983783255088,0.294098578756702,0.627061259476291
1994,IBD,,40.3871777804314,10.5306255638067,3.51826845922464,6.2596651333732,4.63385222406096,15.2329157962935,968.691293301901,0.201411551882772,1.63518158844845,2.08274982741378,0.374668751346326,2.51938286279748,4.07439204365392
1994,IBT,,38.5095799908789,10.8000040339163,3.56262264575995,6.31377400553989,4.51053937080902,18.9640749772615,855.107967916854,0.207860496952428,1.71369048246267,2.36141693523641,0.386149707702075,2.91737973984711,4.74625117385182
1994,IDA,,4.44487344487345,15.6872586872587,4.0645055887873,6.90337042090659,3.1597801360179,56.0726688040912,374.325707056917,0.303124368448838,2.8734245335229,6.86384170835106,0.513983166451437,7.35253396067427,12.2284523267313
1994,IDB,,7.22103820977318,14.6597655655351,4.27277516205536,7.02714283953968,2.67826884006447,36.868952889933,491.532241851731,0.56161760629936,2.1171621531886,4.16180539392612,0.641514663557307,9.24507243409214,13.5859098463868
1994,IDN,62.8,24.9328244869348,22.9681841193193,7.81646490837546,11.3186781071702,3.74,30.0712815965036,524.021858215958,0.108009205787152,3.66050746375255,3.7685166695397,0.200119113799555,3.18630434473207,5.81546573340571
1994,IDX,,0.859221392056626,17.0143531262289,3.86229858160352,6.78858949857431,3.59591708809652,73.1110411520311,307.838365981881,0.168920133075495,3.26606000568593,8.180667676681,0.399839787540182,5.65598908292836,11.0002989248404
1994,IMN,100.0,,,,,,,,,,,,,
1994,IND,49.8113098144531,68.0090761750405,3.3470340356564,4.2141975954391,6.92919063205302,2.63,35.1529269525232,348.0150662526,0.0527115507430904,0.671917549870446,1.18010211667042,0.210288447004752,0.79702774897854,2.10944149889399
1994,IRL,100.0,50.257219688998,16.5789781363264,5.77884743208799,11.2635180639289,0.77,0.883050628989841,2941.79277294762,0.00749070253566581,0.0605759522467202,0.068066654782386,0.00755204065139109,0.0,0.112670320105068
1994,IRN,,0.116026283006424,29.7821148538069,5.46184794278926,6.15917852195722,0.66,0.296739716242337,1571.84307752547,0.129901433287668,8.7775699438848,8.90747137717247,0.233898846527845,24.2190216392295,25.8095921553796
1994,IRQ,,0.0,76.4892857142857,2.70110068264702,3.58071313899814,0.14,0.0736920193439797,1688.17518004057,0.0,3.59722342626792,3.6258070426668,0.0,65.0494756773985,67.443000755851
1994,ISL,100.0,0.0,0.104602510460251,2.78783428034586,4.60456704665752,68.71,0.0148820596770593,8446.30688308021,0.0,0.0,,0.0,0.0,0.0
1994,ISR,100.0,60.6037151702786,39.3153672952435,7.08917071880337,10.2978214179676,2.99,0.0213243038907162,2738.44186262608,0.0,0.000509940307902622,0.0022766195144945,,,
1994,ITA,100.0,9.89763300591425,50.1749254787264,8.28119598710756,17.1161265926118,4.78,0.930485995781661,2578.66204057136,0.000240616799939791,0.034916745892071,0.0351573626920108,0.000411474778358263,0.0219757631427477,0.0577851829786857
1994,JAM,79.638313293457,0.0,97.5962561157201,5.34817524442373,8.73559020232513,0.27,10.1061445426481,1140.90644822491,0.609731213440246,0.0,0.629318188322137,4.17242693232199,0.0,4.40747937510843
1994,JOR,98.2125015258789,0.0,84.4759653270292,5.45637737343792,8.67676989699161,1.47,0.063889825545282,885.138249298773,0.0,0.0899437341808328,0.113836357971702,0.0,0.00219146843951796,0.148673914235745
1994,JPN,100.0,16.7229238020327,24.4393382922192,5.96867438910128,9.56530438536675,16.47,0.843951419526846,3823.87113500931,0.00075336106682094,0.00282471591612301,0.00357807698294395,0.00113406752176306,0.00124849044449718,0.0182820396177825
1994,KAZ,,70.9369399219844,7.18104733647605,1.71796307210165,3.32285276752296,1.36,0.131459595893202,3411.22039446455,0.103482749255553,2.80533929460287,2.90882204385842,0.480893716749567,4.8610112097215,6.37064496187393
1994,KEN,3.47343683242798,0.0,5.73613766730401,3.90260943386158,8.52760182358994,4.2,80.7944828833346,449.507805087947,0.00786947997048543,0.0,6.67318227412748,0.010334743537038,0.0,6.33779772077113
1994,KGZ,,5.21891953847329,0.0,2.36824952104879,5.13330705087923,36.08,0.141035284463895,618.884500606015,1.14757506477176,0.0829339329433032,,1.55384574222727,0.226697701333719,1.82217682717894
1994,KHM,,,,,,,,,,,,0.0,0.0,6.74392193192115
1994,KIR,,,,,,,,,0.0,0.0,0.0313618583225919,0.0,0.0,0.048233576336491
1994,KNA,92.7612075805664,,,,,,,,0.0,0.0,,0.0,0.0,0.0
1994,KOR,99.9891204833984,26.5262552859548,23.6834233631869,4.10483744874081,6.150173867168,11.7,0.522903071643326,2968.99819252669,0.00219413890264614,4.70535472212614e-05,0.0022411924498674,0.00320897068959351,0.0,0.018241537210863
1994,KWT,100.0,0.0,44.9434260152618,6.25371705956884,7.12290941595233,0.0,0.015305248202881,8626.16387362399,0.0,6.53713829975097,6.53732942322557,0.0,36.6059380592587,37.727441286933
1994,LAC,89.5397421502771,4.17653551729575,19.2333264515542,7.15019250003857,13.1739192467978,9.95984351392109,20.9446592487685,1022.39510685038,0.119704960219563,0.880962693513805,1.03973577209001,0.209066239553726,1.18888652544088,1.79161369688131
1994,LAO,25.6057929992676,,,,,,,,0.0,0.000169963784244115,6.44540426831237,0.0,0.0,6.43786818399527
1994,LBN,,0.0,84.2399691358025,6.41993364817326,10.3805495188613,1.85,2.97127785379504,991.740634978759,0.0,0.0,0.00776890193532835,0.0,0.0,0.00803337696843982
1994,LBY,,0.0,100.0,7.0508608434976,6.73020361941448,0.0,0.946590664620181,2739.83662502434,,,,0.0,21.8836084062861,22.5809232275502
1994,LCA,,,,,,,,,0.0,0.0,0.0144767459051967,0.0,0.0,0.0130470737154101
1994,LCN,90.2410137033078,4.17567376286131,17.0808900224966,6.81394400075539,13.0470612932497,9.73833446592947,19.2110294124993,1096.43558400978,0.180692546565376,1.00393269568612,1.24915415531803,0.330187472555277,1.59177482450093,2.32853784506805
1994,LDC,,0.471779671483265,14.7881931579597,3.51807018009294,6.09943422905218,1.4989453747779,82.7170317936246,285.600714571812,0.0592584416810809,4.9251349686261,10.4391354255625,0.298912221614989,7.98766926151607,13.9051281764691
1994,LIE,100.0,,,,,,,,0.0,,,0.0,,0.0141382603498076
1994,LKA,,0.0,6.79279689993162,9.68212364664569,15.8061087568037,6.04,62.2618270497962,336.751423969568,0.0,0.0,0.278789178720021,0.0,0.0,0.344406420288195
1994,LMY,,42.5939575514106,12.3465720077913,4.06855148496077,6.71547590678482,4.0749397739672,23.7138293820416,699.81918730795,0.174306353811368,1.65533941406006,2.34182558345119,0.317392933195106,2.78021266330926,4.48753360617224
1994,LSO,,,,,,,,,0.0,0.0,2.12584941388295,0.0,0.0,2.92280695099856
1994,LTE,,41.0662198865795,8.13061909208751,2.79397731901478,5.24820842799305,4.26759986547987,14.1104853712801,1218.40077939748,0.22476180037412,1.50278239337225,2.10327849471144,0.415810438284149,2.59323584509088,4.40440605757296
1994,LTU,100.0,0.0,12.4139307454346,2.52878039742162,5.26303771048802,25.95,5.4148173638869,2220.47403471325,,,,,,
1994,LUX,100.0,33.5658238884045,1.3077593722755,4.25303279798834,10.4140851165233,0.21,1.06686015263893,8823.41230283802,0.0,0.0,0.0212007346881634,0.0,0.0,0.020024924067161
1994,LVA,100.0,1.75675675675676,16.7792792792793,2.64593485704244,5.62626826272526,5.95,18.5783820829519,1894.08737149381,,,,,,
1994,MAC,100.0,,,,,,,,0.0,0.0,,0.0,0.0,0.00175308274359916
1994,MAF,100.0,,,,,,,,,,,,,
1994,MAR,58.6088981628418,25.6146469049695,67.0619006102877,9.21545638533478,13.2641614084845,0.77,11.8603478379865,362.49138747337,0.130517273648669,0.00258094656690511,0.133098220215574,0.185768007602653,0.00212164301366922,0.398309101504966
1994,MCO,100.0,,,,,,,,,,,0.0,,0.0
1994,MDA,100.0,37.9626700411262,4.9035115469788,1.81295506074757,3.78250979658262,0.47,1.2194263675733,1715.88533850766,,,,,,
1994,MDG,10.5616483688354,,28.1362007168459,5.26955886944581,8.07536634040216,1.17,84.4134859305274,209.554758065342,0.0,0.0,5.68457428987621,0.0,0.0,5.43387400573852
1994,MDV,,,,,,,,,0.0,0.0,0.0117667382636677,0.0,0.0,0.0103653361968328
1994,MEA,,4.79454921749645,39.1663372322861,6.53583963880383,8.47921779615622,0.628585987948854,1.39801979635343,1436.4537295527,0.0332298117930284,6.9671950238396,7.07217078837207,0.0548899655712798,19.7611156417714,20.95549486401
1994,MEX,95.238294,9.67777015041018,52.51102758766,6.20649362516242,12.0788086337224,5.63,6.22246004315864,1525.21829674272,0.0469699327098189,1.32568091860372,1.37265085131354,0.0821975980707272,1.94028537233214,2.17600409935639
1994,MHL,,,,,,,,,,,,0.0,,0.0
1994,MIC,,42.9921044181845,12.167288454862,4.10985802319136,6.78274192677088,4.15424440875444,22.1837830511645,717.607661403131,0.176805111835369,1.53042754882265,2.07260051000846,0.322664823666314,2.55379451533658,4.14693489271063
1994,MKD,100.0,87.6915305607005,0.606162653645395,3.9310909003153,8.58237404018593,2.93,7.54713336424049,1241.00821478486,0.128296830710409,3.89377457719232e-05,0.128335768456181,0.210084762769376,0.0,0.460091446927324
1994,MLI,,,,,,,,,1.0324155001621,0.0,6.27571480663115,1.4103122212925,0.0,6.59511106694786
1994,MLT,100.0,23.2965606748864,76.7034393251136,6.28755786304152,10.2604595450337,0.0,0.0,2056.33433361958,0.0,0.0,,0.0,0.0,0.0
1994,MMR,,0.139120756816917,4.50751252086811,2.11134997016387,3.35680437447871,1.22,78.8187777401289,271.528610628702,0.0712919834958453,1.33862675786051,15.9109061789497,0.117651545197775,1.31082457279738,17.2275856928075
1994,MNA,,1.28422264940256,39.936233454995,6.10773410731717,8.44132846467518,0.865489492164929,2.20213186341472,946.919224488511,0.0562190027903849,7.75352237841698,7.87557622880709,0.0844183619127072,15.588860744833,16.8217709791784
1994,MNE,100.0,,,,,,,,,,,,,
1994,MNG,,94.4014732965009,5.59852670349908,2.48425633257979,4.28698556671432,0.0,1.66212191884037,1216.20337762808,5.6759675928501,0.0673136081364814,5.74328120098658,9.55805482189471,0.0,11.893721916764
1994,MNP,99.9716415405273,,,,,,,,,,,,,
1994,MOZ,,0.0,7.01754385964912,0.811472565324802,1.35777444476001,0.52,93.3565549815964,402.283081900844,0.0435411984483145,0.00193085179407198,14.0956346197651,0.0623178856719782,0.0,13.452141388927
1994,MRT,,,,,,,,,0.318572007619807,0.0533223707592275,0.371894378379034,0.423184712788699,0.0,3.29866364172611
1994,MUS,99.1549682617188,4.86641221374046,72.3282442748092,9.74985221089022,15.7629005303852,0.89,33.2354284968344,657.657570271165,0.0,0.0,0.0190072182008822,0.0,0.0,0.0196491851222119
1994,MWI,2.01366138458252,,,,,,,,0.0,0.0376289251644356,14.1963853717925,0.0,0.0,13.6924266084459
1994,MYS,,8.52685421994885,21.6521739130435,6.20669419863469,9.79378494676969,1.79,3.93696463451188,1579.98307589289,0.0287048477810671,3.54882734955292,14.6679677539793,0.0462368118904263,3.26542845465158,15.238434591052
1994,NAC,100.0,47.1341764977534,3.24046812028034,3.49694001935149,5.91282847220386,11.9666974538445,3.59488670875308,7776.03417878298,0.0499645954130227,0.497580365734138,0.54754496114716,0.0674572145165077,0.341803340486067,0.88859072755873
1994,NAM,28.9325885772705,20.7093821510297,2.40274599542334,8.11582850258125,13.793243814462,6.89,20.0944953606194,539.201321342783,0.124452017567178,0.0,0.472697838840149,0.219321440070378,0.0,0.569599897807329
1994,NCL,99.9650802612305,,,,,,,,3.13145257722987,0.0,3.14311698830581,6.65408850890367,0.0,6.66575291997961
1994,NER,4.57177639007568,68.9189189189189,31.0810810810811,4.33654359843066,7.4927981015368,0.0,89.2692347382541,172.389752504488,0.0,0.0322819090208996,0.0322819090208996,0.0,0.0,7.56560325669562
1994,NGA,37.8264694213867,0.0,11.0102375893375,7.70368240712195,12.6143435844931,1.68,53.294351734611,263.018632092398,0.0,12.1108664752467,12.1108664752467,0.0,18.6990486531124,23.8551028164568
1994,NIC,69.2538299560547,0.0,51.5463917525773,4.44164782378129,8.49388634390425,16.2,51.0873617497206,464.727493798549,0.00212413875621695,0.0,0.00212413875621695,0.00255925284872153,0.0,1.62282645767437
1994,NLD,100.0,33.8149673832747,4.17068376175392,4.86125981045728,9.8821374751898,1.53,1.51851215328676,4607.58662804011,0.0,0.214937427402143,0.214937427402143,0.0,0.045482278029272,0.306267622412117
1994,NOR,100.0,0.0873354740816543,0.0,4.32947316591931,12.1221783029586,41.65,4.937413217831,5315.22229443427,0.00754056794900443,4.37711431323088,4.38465488117988,0.0170975627484492,5.00755972112755,5.41290313640084
1994,NPL,,0.0,8.01980198019802,3.42411035791176,6.75127155411463,1.23,90.8211762547022,299.664319618212,0.0,0.0,0.0,0.0,0.0,1.20002714830637
1994,NRU,99.164924621582,,,,,,,,,,,,,
1994,NZL,100.0,1.96334706634465,0.059667566415684,4.18740604105776,7.72424153990326,25.65,6.40898126051533,4086.33658955514,0.0444729795818282,0.524855731330187,0.569328710912015,0.0572603964563321,0.256298823328335,1.67925532599725
1994,OED,99.3132420696542,38.3281503299205,8.40083635599522,4.57456204247268,8.21201339059931,13.6769889207964,3.62456692985428,4195.12041482695,0.0320367186162648,0.280192842864396,0.320158263841344,0.0528844233197788,0.239236955753777,0.515836844487704
1994,OMN,100.0,0.0,19.1674733785092,11.037995284654,13.0633818464078,0.0,0.0,2892.26207066491,0.021879066218943,22.2876354986425,22.3108037950853,0.0370890729547178,28.7489456153524,29.7669582159775
1994,OSS,,28.3924073960317,14.7152773511887,,,7.42381635508047,9.13628433545139,,0.0,5.5641573458942,,0.0,5.31965993805917,8.20794889047677
1994,PAK,,0.0746895714685837,29.4127532443283,5.66463304669194,8.6503991119927,4.09,40.8609381551777,392.525740918468,0.0,0.652444995777576,0.846483314076205,0.0,0.405537823495565,1.09863009513407
1994,PAN,75.8779220581055,0.0,28.0273728057126,9.1615701007752,18.2885074590062,10.52,22.0918722733438,732.146910632932,0.0,0.0,0.0,0.0,0.0,0.190573130158881
1994,PER,66.0529327392578,0.0,18.5364931299634,9.5875607725521,16.2750880207482,10.67,22.9687082107514,430.040755246651,1.38979735126454,0.762483791897359,2.44664440741477,1.717499802064,0.994850062611212,3.01892940642677
1994,PHL,68.0185546875,4.42562132702978,55.5796316359697,6.27505537284566,9.80345425016666,19.28,28.7176523968154,446.176123730806,0.055390993904989,0.00584839386294954,0.0612393877679385,0.10701795823375,0.0229908401686568,0.582102556841532
1994,PLW,97.1716842651367,,,,,,,,,,,,,
1994,PNG,,,,,,,,,6.06057520958422,8.01078241212987,18.9160722422527,8.48990339717761,8.08616038106637,21.1315448258749
1994,POL,100.0,95.5846823350351,1.24568701190274,2.81949028117034,5.29017266398936,0.15,4.7488036287135,2495.22317226992,0.114678434168737,0.0755602605906292,0.190238694759366,0.254267650512709,0.0112970514764707,0.964498482798245
1994,PRE,,0.249072672978293,36.6484995380104,4.08117248671871,6.92817301912371,1.87118698061911,66.8400365821497,403.0336045171,0.089432518737489,2.43862623842047,9.36562998286293,0.255638323106576,11.2000632243306,17.751048344312
1994,PRI,100.0,,,,,,,,0.0,0.0,,0.0,0.0,0.0
1994,PRK,,40.1212121212121,0.138528138528139,,,5.09,4.2762210711303,1040.84302956634,,,,,,
1994,PRT,100.0,37.1148146967911,25.6460915840795,7.42408005866916,15.5107403055064,5.27,13.4920458454371,1827.69065121281,0.0621922302081835,1.28445507020637e-07,0.22865606538459,0.108061506409483,0.0,0.275050958251768
1994,PRY,,0.0,0.0192217920202103,8.15652142182448,13.0395090171693,87.25,62.418587925041,802.107643491508,,,,0.0,0.0,2.2446170941753
1994,PSE,,,,,,,,,0.0,,,0.0,,0.0
1994,PSS,,,,,,,,,0.31744010385034,0.0,0.943738039377837,0.383747721416682,0.0,2.01372745750801
1994,PST,99.9992630205594,37.9502682814804,7.92610075122685,4.36529676305047,7.90232120428155,14.0781425771667,3.16708511164196,4746.67627188877,0.0256431924866394,0.252537350759235,0.287632279838518,0.0416846371809121,0.19219897009048,0.455500563226383
1994,PYF,100.0,,,,,,,,0.0,0.0,0.00100357700413669,0.0,0.0,0.00125238169055411
1994,QAT,100.0,0.0,0.0,3.77157351136533,4.38760589282592,0.0,0.0179099403204362,15753.4549066912,0.0,18.8517600556624,18.8520574642605,0.0,27.8536283294125,31.3030814660206
1994,ROU,100.0,35.7987521764365,10.4940510737086,2.63246849272553,7.3626270305279,2.6,2.74839141526643,1896.34525995591,0.116385004401945,1.43247792614323,1.54886293054518,0.198998852485844,1.13809830972109,2.88460531330831
1994,RUS,100.0,18.5795637471259,8.3782197795674,1.29525113862629,4.37023665789622,6.23,1.31834997467012,4427.26643919973,0.303999675931701,2.39573915951795,2.69973883544965,0.613085442680721,3.85813139293591,6.87370636107636
1994,RWA,,,,0.405506187382971,0.749887927978506,0.26,96.8653101664129,766.616212109656,0.0,0.0,15.2615479978704,0.0,0.0,16.2356771043754
1994,SAS,46.182183503465,57.7294266013148,6.53533203774091,4.65109907313356,7.69749058316046,2.76433525338279,38.1488485026178,329.59055210002,0.0400842927940832,0.600777586213537,1.04459445642039,0.160149642114961,0.657694225231537,1.8113180794784
1994,SAU,100.0,0.0,52.3998637167011,7.42667513175122,8.72807152468418,0.0,0.0152341410743992,6591.02644141393,0.0219353509320799,7.53829659640836,7.56110231700746,0.0306248429275003,26.5482079082086,27.4348819959504
1994,SDN,28.3845348358154,0.0,39.6663078579117,4.40324244754724,6.67478725547968,0.81,85.4423794201923,496.439746631402,0.0,8.70025165456997e-06,,0.0,0.00255693005909925,0.00255693005909925
1994,SEN,27.190486907959,0.0,89.3457943925234,7.72777096344676,13.5049680294394,0.0,55.974774530413,204.210840716291,0.0,0.00263170922205459,0.00263170922205459,0.0,0.000747694503181664,2.86762061306599
1994,SGP,100.0,0.0,66.4971941100293,5.11679896373142,8.81746537367865,0.0,0.914659530181383,6460.58950762107,0.0,0.0,0.000735019101973166,0.0,0.0,0.000735973829980071
1994,SLB,,,,,,,,,0.0,0.0,0.0,0.0,0.0,7.83655222485728
1994,SLE,,,,,,,,,0.363297216436379,0.0,11.0511872789962,1.67625558066155,0.0,11.3606935001772
1994,SLV,77.2187194824219,0.0,41.0549729901493,6.49515770196434,12.2917129433684,15.02,40.5030847396116,552.852651235905,0.0,0.0,0.574290604718792,0.0,0.0,0.567410530010439
1994,SMR,100.0,,,,,,,,,,,,,
1994,SRB,100.0,67.9025693207835,0.756804884253371,,,6.4,6.14519009187858,1570.44859262257,,,,,,
1994,SSA,,71.0087880266666,2.92073837169441,3.58803156655077,6.06778384256757,2.41857123584948,60.1782077320803,522.940279095488,0.771974240484204,1.79927738364839,5.7264299811498,1.11977891879923,5.28180597202641,11.2673300455854
1994,SSF,,71.0087880266666,2.92073837169441,3.58803156655077,6.06778384256756,2.41857123584948,60.1782077320803,522.940279095488,0.770553021919584,1.79596488138285,5.71561583957432,1.1182193741017,5.27444986596053,11.2517770671561
1994,SST,,28.3924073960317,14.7152773511887,,,7.42381635508047,9.13628433545139,,0.115928642438308,4.17701841276752,5.98352627891471,0.312993309290114,4.00614752785281,6.76639391479653
1994,SUR,,,,,,,,,1.46818840491776,2.23223019984895,4.32069178196125,9.30322358202206,3.6497472360016,13.5676097350674
1994,SVK,100.0,20.8618543870566,3.72588674548849,2.50641457918351,4.5929463698319,20.97,2.58860214935909,3260.772839939,,,,0.0248355192815179,0.0156386182294211,0.536439465100375
1994,SVN,100.0,35.7813105854983,2.10158976347421,4.93858720375558,8.39982253677155,26.54,4.67845195034557,2827.91079004598,,,,,,
1994,SWE,100.0,2.26209866273339,2.88704186560226,3.85920984055785,6.89163073186954,48.6,13.2464685135053,5659.95258523583,0.0410745354628157,0.0,0.0410745354628157,0.0613750580631278,,0.364459334860803
1994,SWZ,,13.7795275590551,,3.47791082066168,5.46209888618671,1.79,60.7789104033555,1008.44252718328,0.0,3.59432302596253e-06,2.87606915949203,0.0,0.0,4.05796378289217
1994,SXM,100.0,,,,,,,,,,,,,
1994,SYC,90.0,,,,,,,,0.0,0.0,0.102811246147304,0.0,0.0,0.101996080131255
1994,SYR,,0.0,55.6514293241997,,8.87318612356777,1.92,0.0261023001346879,805.004392109051,,,,0.0,5.82564319070209,6.07802847816542
1994,TCA,92.2068176269531,,,,,,,,,,,,,
1994,TCD,,,100.0,2.5674710262625,4.13425447694285,0.0,92.577890493868,287.388289567008,0.0,0.0,11.5266229593169,0.0,0.0,12.1988096377489
1994,TEA,,64.049955396967,9.55233656676056,3.00162660513122,4.63408524013831,2.45249624979888,23.138675936836,744.905411909514,0.199874404309743,1.78972116324382,2.82933996453814,0.333115774796878,1.8842340210053,4.21891231439394
1994,TEC,100.0,30.9631308038505,7.75521373499113,1.96335886838677,4.71643054146422,6.08142832138216,2.10697328793879,2853.31004196918,0.204010993834303,1.60807238659549,1.72092645050814,0.450556156492513,2.3010495271074,4.40082230198273
1994,TGO,,0.0,40.080971659919,3.06948873849099,5.42995821274544,0.85,85.2518736058288,352.437030991428,0.0,0.0,9.35880230610247,0.0,0.0,11.1059991161753
