year,country,"Foreign direct investment, net outflows (BoP, current US$)","Personal remittances, paid (current US$)","Foreign direct investment, net inflows (BoP, current US$)","Portfolio equity, net inflows (BoP, current US$)","Personal transfers, receipts (BoP, current US$)","Personal remittances, received (current US$)",Market capitalization of listed domestic companies (current US$),Market capitalization of listed domestic companies (% of GDP),"Listed domestic companies, total","Stocks traded, total value (current US$)","Stocks traded, total value (% of GDP)","Automated teller machines (ATMs) (per 100,000 adults)","Commercial bank branches (per 100,000 adults)","Borrowers from commercial banks (per 1,000 adults)",Domestic credit to private sector by banks (% of GDP),Bank liquid reserves to bank assets ratio (%),Total reserves in months of imports,Monetary Sector credit to private sector (% GDP),Broad money (% of GDP),"Inflation, consumer prices (annual %)","Claims on central government, etc. (% GDP)","Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)","Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)","Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)","Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)","Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)","Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)","Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)","Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),Net migration
2006,IDN,2725752968.4,1359066195.95657,4914201435.40071,1897589871.98469,5560250000.0,5722357516.70261,138886360000.0,38.0958838002659,344.0,40323050000.0,11.0604254245868,10.49,5.5894317734056,,23.8680202332175,39.3982879306963,4.91547534687068,24.6060340355545,41.401722744256,13.1086720985296,15.4427348907799,,,,,,,,,,-75829.0
2006,IDX,820009034.668889,3054264237.6153,13377247823.2524,-298784384.441776,20635120542.2677,22833830319.2302,,,,,,0.74,1.88838867571079,,16.1346977810077,17.6175726566118,8.12497907247238,16.2690312087898,91.0450270458662,6.69526465773354,6.30594257381913,,,,,,,,,,-2044027.0
2006,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.0
2006,IND,14036833331.6417,1561865362.25486,20029119267.1396,9509114657.71346,28024797011.1987,28333642279.8541,895269881903.849,95.2151519574149,4796.0,637009616429.835,67.7482496090663,2.73,8.82183138882488,,43.6277524334268,,8.91992866511893,43.6277524334268,68.0630217874844,5.79652337561634,17.654917483361,,,,,,,,,,-342177.0
2006,IRL,42902430399.7172,1853312504.71345,22070063905.1011,160496886260.738,18819845.7197999,539348053.730355,163269490000.0,70.3200344608808,57.0,12079770000.0,5.20274695951775,89.62,33.791199185015,,144.568695352522,,0.0374238619329449,144.570858494026,,3.93576114001354,-1.86084247882973,,,,,,,,,,94513.0
2006,IRN,148445000.0,,2317538500.0,,,0.0,36314580000.0,13.6725455293266,320.0,4713980000.0,1.7748272504965,8.54,27.9757267738514,,44.7948027973118,,,44.7948027973118,47.0675292202134,10.0158982511924,-2.91240468489869,,,,,,,,,,640932.0
2006,IRQ,305000000.0,781300000.0,383000000.0,,261200000.0,388900000.0,,,,,,,3.24865687218597,,2.25904090585271,94.799317049301,8.31204101863052,2.26399132037921,20.8397209059232,53.230962911428,-6.65294284547241,,,,,,,,,,-1206850.0
2006,ISL,5550453949.21068,81592430.7598208,3876554983.10737,1164763680.34672,7566889.35216574,80288820.3808131,,,,,,106.25,77.1870359339212,,304.575112745362,0.935030146318148,2.36754585713962,304.575112745362,92.4791986244488,6.68707906136661,-16.5481944865704,,,,,,,,,,5300.0
2006,ISR,15437900000.0,2381200000.0,14395500000.0,3970000000.0,,488800000.0,161731740000.0,101.895677185601,601.0,63163660000.0,39.7949339395042,76.89,19.3659016939882,865.730530715689,72.6932761681775,2.70436087822529,4.87039280921235,72.6932761681775,94.3716217281655,2.06352636127917,2.03284473069755,,,,,,,,,,11446.0
2006,ITA,58960986973.0827,2463936256.97349,56995485107.0101,21624246685.1934,,4075828470.64871,1026504210000.0,52.4110721498092,284.0,1208950290000.0,61.7263721448573,80.02,57.9666902295479,427.062996998236,75.1153209362712,,1.46176849722104,75.4232323557397,,2.09084391012754,13.3282115199515,,,,,,,,,,215995.0
2006,JAM,45574337.29,357926850.104848,842342788.336148,0.0,1769389769.01348,1923735273.67885,,,,,,21.43,6.86776177530585,,23.4390781501805,32.7266769150298,3.43805517073028,23.4390781501805,45.8972390659105,8.56106408706157,22.6610920574856,,,,,,,,,,-16840.0
2006,JOR,-138081805.359662,401551480.959097,3544005641.74894,143582510.578279,2514386459.80254,2793935119.88717,,,227.0,19557200000.0,129.887918017123,,16.7669976438237,,91.6027502482343,,6.06712414904712,91.7685988347041,131.018388069768,6.25172466656443,11.324709144388,,,,,,,,,,502609.0
2006,JPN,58152476830.2044,3332164588.64828,-2396909736.30508,71437018625.5922,1026136414.91193,1176988480.08515,4614068830000.0,100.269591819727,2391.0,5498545140000.0,119.490388440986,124.12,34.0613195491627,,96.484632365554,1.81577394756486,15.0181261034339,97.1153102321467,192.694099933068,0.249355116079085,73.329101657753,,,,,,,,,,130065.0
2006,KAZ,921768970.0,2958485460.45202,7611168450.0,2788888125.24316,72996308.0651049,83589869.9401791,43688350000.0,53.9336613130063,67.0,2438560000.0,3.01042426943212,19.55,3.08186548339146,,47.773564297443,16.3971966387721,5.21561700135214,47.7839348794322,36.0060480592774,8.72169386091733,-1.23460896589906,,,,,,,,,,-21728.0
2006,KEN,23957697.5713535,25399012.3629819,50674725.1830695,1805249.55040749,570459274.012712,570459274.012712,11378040000.0,44.057364186041,52.0,1364270000.0,5.28264448341632,2.92,2.74180327532537,40.9355090700831,22.7671562548838,10.0668889863651,3.47614201270207,22.8883109960388,34.601568789648,14.4537342081708,6.65932458631738,,,,,,,,,,15767.0
2006,KGZ,,68113502.6141542,182022902.5,19498.050750015,473071915.7204,473071915.7204,,,,,,1.19,5.39674159841979,,10.5052308389887,18.460728615785,4.18707929971087,10.5575505645426,28.1595123378626,5.55212333162542,1.02298328384596,,,,,,,,,,-53469.0
2006,KHM,8381821.05515909,120240500.0,483209382.712788,0.0,180000000.0,183700000.0,,,,,,0.74,2.27416413097366,,10.4134990851667,33.1587409025535,2.83641647753351,10.4471373960597,20.3554410879328,5.81068550464306,-2.79814526826769,,,,,,,,,,-60315.0
2006,KIR,7530.27108451421,92348.2596177751,568432.866937296,,2650437.48526145,12990238.5181378,,,,,,,,,,,,,,,,,,,,,,,,,-290.0
2006,KNA,-89975.86391615,8658340.48479189,100518806.407186,-181470.042373097,6014715.97325196,14936880.6010415,,,,,,67.61,62.909267678934,,51.6980665777737,7.5038835698396,2.39553148668241,51.6980665777737,109.694291404202,8.48748575845879,22.8384132029059,,,,,,,,,,-221.0
2006,KOR,12563100000.0,7462800000.0,9161900000.0,-7949200000.0,4141000000.0,4849500000.0,834404280000.0,79.2243527583581,1689.0,1339271820000.0,127.160113688545,218.24,17.9109692989323,,122.218124674635,9.93384635240979,7.2771099723958,122.218124674635,114.286038057819,2.24234028518921,-3.29342497997467,,,,,,,,,,-28434.0
2006,KWT,8210527930.05354,3183238047.84489,121305596.280329,44455744.0913707,,0.0,107063210000.0,105.421449379732,164.0,57196160000.0,56.319085577156,40.25,14.5058625527518,205.511667698132,49.9541424184326,6.92194278246784,5.98913514179959,49.9541424184326,54.0239199850693,3.05701339166722,5.11226488403264,,,,,,,,,,97087.0
2006,LAC,40097281681.6407,1966573252.37295,64737620258.8522,11152949565.405,54913302845.766,56988033480.0925,1207938400000.0,45.8664241530919,881.0,384516930000.0,14.6004271454776,21.43,10.4924999510638,112.003259123856,24.765708906496,18.4656348288987,5.26602434957059,24.774062162951,41.688212264874,4.28239604802561,23.5979798429203,,,,,,,,,,-953714.0
2006,LAO,590.0,5410944.0,187310641.0,0.0,,4237233.0,,,,,,,,,5.67320106404396,,4.94112236296721,5.87385055148659,20.0852445867198,6.54559439052787,-1.04178673356521,,,,,,,,,,-25286.0
2006,LBN,874652000.0,3445148821.73469,2674534372.19901,550798000.0,4623003750.0,5202237750.0,8143960000.0,36.979826982912,11.0,2010570000.0,9.12953044182848,29.98,25.9966892451638,171.779299871516,69.5532741334287,,11.5366338146236,71.8110942239205,241.436414893744,,122.112746744771,,,,,,,,,,25126.0
2006,LBR,346392430.0,213167.291518149,107856671.533941,0.0,60482965.2476443,78814942.2794417,,,,,,,0.812319227240719,,4.40440492887679,,0.458924121190051,4.74413233794056,13.2211341024366,7.34144608278558,95.1733621114952,,,,,,,,,,77946.0
2006,LBY,474000000.0,945000000.0,2064000000.0,0.0,6000000.0,16000000.0,,,,,,3.41,10.6656427649612,116.643832495111,5.98481595072595,,40.2384239284777,6.00761862776023,23.7758446174914,1.45926876202724,-67.9869416669517,,,,,,,,,,3351.0
2006,LCA,-1041499.51221166,15424976.8376948,288917009.217449,328110.118617235,29053574.688887,30107002.6779753,,,,,,30.54,23.8704738700623,,69.6993904268402,6.09137040709372,1.91702748422255,69.6993904268402,72.6638226479852,2.39562082529168,-0.786647320755629,,,,,,,,,,-339.0
2006,LCN,81009463519.9301,2770848194.49324,113636942977.249,11046093569.1359,55836333092.58,57984267641.5235,1389666580000.0,49.4489756317261,1223.0,412584080000.0,14.6811187745179,23.92,11.7604999368775,127.507322204842,26.6593893339429,15.92345549939,5.65015659394704,26.760667290773,43.0691651887928,4.25195321977967,20.6196555536778,,,,,,,,,,-1011455.0
2006,LDC,864954263.460236,1756008607.77122,9038552748.50883,3755683.37407301,12816844421.7118,13906375957.4773,,,,,,0.61,1.55950925480469,,13.3442065815653,17.6175726566118,5.20164063477354,13.4883116971808,98.6579701292764,6.85246617854621,3.89541746049345,,,,,,,,,,-2252770.0
2006,LIE,,,44598433611.9441,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0
2006,LKA,29300000.0,274200000.0,479700000.0,-304000000.0,2161000000.0,2166770000.0,7768850000.0,27.471372990836,237.0,978630000.0,3.46052630054923,,11.1679671762182,,34.6372968140213,10.5088745826752,2.75826396952476,34.6704920581445,40.9892214399826,10.0201836057035,11.9041669610052,,,,,,,,,,-107045.0
2006,LMY,108481997318.006,28011296218.5516,333363011342.258,99761522666.5972,171492945584.904,195622295960.902,5024445128306.6,53.9497123038953,12686.0,3016779776429.83,32.5046986501165,6.75,4.45797770518099,,52.7925542645409,18.0391506361984,12.5934482698552,52.8495026895258,81.1015854207293,6.07271879734293,12.1464044562708,,,,,,,,,,-4545634.0
2006,LSO,,0.0,24322286.6909769,1319733.45143301,6077849.54919492,613862804.468687,,,,,,3.66,1.93097255846623,14.9561870372203,7.19589086104624,6.3804261147618,4.4010833267745,7.36080443565175,28.778280171772,6.07271879734293,-12.2955736596055,,,,,,,,,,-11416.0
2006,LTE,186299749770.395,38525697027.7878,331295834565.552,231270351532.304,,60242228144.6954,3026880290000.0,53.2035727609473,5815.0,2419058870000.0,34.3711173660184,31.0,16.4845715762176,,71.2097021742257,13.6819582155266,12.5039635044441,71.2614584794438,96.7457928401466,4.3655220300907,8.65876823218181,,,,,,,,,,342172.0
2006,LTU,520016180.397805,426012938.663562,2259381844.95682,119742467.092168,746247135.958616,994408039.505787,,,,,,41.87,27.9186687210914,,,,3.164058804649,,,3.73912004060664,,,,,,,,,,,-24730.0
2006,LUX,10035030500.0,7626976008.07374,32219534640.0,220354668475.041,51151499.1174758,1293535584.22105,79513580000.0,185.302514354961,36.0,240370000.0,0.560170544144811,105.55,100.596840014726,,74.7241152133084,,0.0160990412695228,74.7241152133084,,2.66631494577069,-5.3606366867988,,,,,,,,,,5557.0
2006,LVA,212519921.561305,25148128.4060026,1705667383.81543,23091798.6419315,,480130050.063807,,,,,,50.17,33.3994473813832,,,,3.64784540824045,,,6.53619908765877,,,,,,,,,,,-9211.0
2006,MAC,658651331.678225,441438338.134487,2916866632.75465,-94983.0672894417,55465112.1882292,55465112.1882292,,,,,,65.23,35.3289025989269,,40.9151570403482,13.1119990311866,10.2872257838148,40.9151570403482,141.926043994824,5.14997337750697,-45.464292436184,,,,,,,,,,11430.0
2006,MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0
2006,MAR,450871214.59183,37889226.5436821,2460787164.18439,-297775292.069994,5451371054.8234,5451371054.8234,,,63.0,9859300000.0,12.9926242130831,12.85,11.5241264217214,,41.9692485067183,13.6819582155266,9.94667175054792,42.0569712621901,89.9785545114664,3.28476166954811,13.4326239240151,,,,,,,,,,-72364.0
2006,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-209.0
2006,MDA,-720000.0,56860000.0,258680000.0,1780000.0,602820000.0,1175820000.0,,,,,,15.82,41.9629596676499,47.0930491201894,27.4731953155249,19.8529261830074,2.97434464604812,27.4851767562899,43.7013460651562,12.777755783035,3.328733433883,,,,,,,,,,-72061.0
2006,MDG,11167219.3366775,27214040.8760387,294681941.542683,6232.45531659149,139323564.558396,150260189.029423,,,,,,0.74,1.10399513574177,12.8838087795074,8.74657649819067,21.5984967929699,2.78717427411362,8.781580280411,19.4141162042008,10.7656371554865,0.596266717651796,,,,,,,,,,-2336.0
2006,MDV,,83551366.0,63826812.8939882,0.0,,2800000.0,,,,,,6.97,12.4598515893233,168.111086499059,41.4990569459293,24.7694737771195,2.51952124148016,41.5209964417226,39.7204023396458,2.73842131602099,2.74212800604783,,,,,,,,,,5006.0
2006,MEA,53258149402.6071,32213234201.6172,96819255267.4337,7347341473.97974,,24293318768.8234,,,2475.0,1653884970000.0,111.797983770211,9.795,11.5241264217214,,39.8619093361875,9.46690638213144,21.4682735613827,39.8991434261118,58.5933362235933,3.48340699677866,-3.42845429956194,,,,,,,,,,1658089.0
2006,MEX,6675747324.0,0.0,22128354340.0,2794304378.0,25566835054.0,26542811527.0,348345130000.0,34.1426110116069,132.0,81840850000.0,8.02152826539952,34.82,11.5524409995789,,15.6444828091929,15.0088312744943,2.96677953801298,15.6444828091929,24.4047783192837,3.62946762439132,12.891165672934,,,,,,,,,,-244140.0
2006,MHL,2940000.0,3616436.13876387,1876761.72458854,-120066.666666667,2669964.84382766,25993301.223901,,,,,,,12.2470224426686,,,,,,,,,,,,,,,,,,-1491.0
2006,MIC,107836297030.011,27120163823.9187,326947190939.09,99763601322.4558,167224334703.286,191128510145.022,5024445128306.6,53.9497123038952,12686.0,3016779776429.83,32.5046986501165,9.63,7.04304690018441,,53.65398530318,18.460728615785,12.6102562582726,53.7112530817389,79.322538382267,5.5649377040842,12.3173014933265,,,,,,,,,,-4768348.0
2006,MKD,3482820.39,17848735.0,427444589.2688,86323072.2927907,197631812.0,266556404.0,,,,,,18.14,19.5284047239902,28.0731806559535,27.6881495639709,18.6007288498027,5.76541045721176,28.0142754748537,40.7783121165333,3.21362929606346,-6.35028842924979,,,,,,,,,,-9632.0
2006,MLI,78039816.6881275,57213885.7200915,148327333.705249,2775514.69702685,192907842.183701,212030181.372183,,,,,,,2.54152997356809,,15.3471740952239,10.6836812304572,,15.4988438155855,24.6375727091884,1.54352596927584,-3.7698067910496,,,,,,,,,,-18247.0
2006,MLT,14860374634.7336,222752000.26288,25035392674.1694,1077585823.66044,173520420.785338,208795974.103382,4503560000.0,66.7209867900861,15.0,270520000.0,4.00779857411783,41.25,37.1466644653828,,106.790294019184,,2.49111242187957,106.891026780214,,2.77378006481472,15.7929035371877,,,,,,,,,,997.0
2006,MMR,,31369185.5536586,275812653.011391,,65042844.8603707,115168164.055078,,,,,,,1.41695525125968,0.889007131812115,3.87713991831058,62.5278491092759,4.19070165902489,3.87713991831058,20.0218744020637,19.9964873359214,17.425545627909,,,,,,,,,,-186098.0
2006,MNA,2514017153.61282,6164298012.08964,30474420440.1362,963342467.996461,21888608668.6122,23451111091.2089,,,,,,6.215,9.85556546433694,,33.4246803186925,13.1563841560736,22.9201141107287,33.5033856274666,62.683131609469,5.04703296140613,-0.00350077223167672,,,,,,,,,,382638.0
2006,MNE,,,,,,0.0,,,,,,26.02,27.3142174578617,,35.9343463790353,,,35.9573595301316,41.2783153248781,2.92451258123648,-3.63910143162725,,,,,,,,,,-2735.0
2006,MNG,54400000.0,76579020.0,245460000.0,600000.0,153629190.280668,155191920.280668,,,,,,,45.4403453466246,,30.1190332267899,16.1819475697055,4.57783576708187,30.1190332267899,38.1519068728688,5.09516661663163,-11.0824990444054,,,,,,,,,,-11934.0
2006,MNP,,,,,,,,,,,,17.9431907705543,,,,,,,,,,,,,,,,,,,-3048.0
2006,MOZ,138135989.85,26098008.42,251141650.25,405162.0,15831014.0,80032492.16,,,,,,3.28,2.10537248951875,8.7008904322049,9.77269175375768,18.9962286926713,3.48102020336705,9.89325283447363,22.3569186276126,13.2450879070999,-4.93955939039363,,,,,,,,,,-95333.0
2006,MRT,57000.0,,154601640.0,,,0.0,,,,,,,,,14.4306822166426,,,14.617422611558,16.8995308151377,6.2410332814282,10.6556956880956,,,,,,,,,,-18033.0
2006,MUS,9590681.09360389,10072841.9766428,106758059.108919,35087912.3698319,,728800.694863442,4958510000.0,70.5455051376004,62.0,156870000.0,2.23181427302463,34.93,18.5499286254183,,68.6023376173141,2.08804611692464,3.11044689084181,68.6878766043514,93.1130476904132,8.91350105650141,20.7211138535719,,,,,,,,,,-2757.0
2006,MWI,5910299.81803143,7338187.33199193,35561803.9812517,-2470125.3046595,14597187.7584781,14789977.6869082,,,,,,1.44,0.931455725580724,,3.50616786561297,,1.21639560261195,3.50616786561297,7.94312171216044,13.9742943548388,2.64517724020323,,,,,,,,,,-29450.0
2006,MYS,7637591704.75245,5596604811.25662,7690731245.66747,2355154396.42725,,1365476253.08673,235580900000.0,144.801542772477,1021.0,69145410000.0,42.5007377237945,31.74,11.710657089758,,103.48916693477,30.0316339730611,6.20407077455397,103.663830374316,129.338226236628,3.60923564224389,-0.475440607834662,,,,,,,,,,232971.0
2006,NAC,334265180679.519,54432270324.2995,362677133096.867,155049720858.767,,7336181997.21255,21272384120000.0,140.495314887662,8939.0,31819076820000.0,210.151866008173,186.845,29.1739373193651,,63.8613253775169,0.453552151165972,0.908948579615078,63.8613253775169,81.8737001444394,2.61398474802282,18.5739620670322,,,,,,,,,,1549754.0
2006,NAM,206412472.391899,19662580.342045,610197796.107759,4731062.19958846,6547108.87296388,16442777.0484392,157789470.0,1.97192973129376,9.0,17300000.0,0.216201907208269,9.63,12.0536436678742,48.7082787066605,48.091012542366,2.12874303950796,1.63763765079409,48.1202283100516,41.8252844724341,4.96116689298916,0.0399925400436631,,,,,,,,,,-8792.0
2006,NCL,30538938.4332767,50185772.1208051,749088411.734889,0.0,3659289.7592882,537060365.599102,,,,,,,,,,,,,,,,,,,,,,,,,53.0
2006,NER,-11259018.9295945,29292207.8680014,40310044.1411645,3828.29613383015,49107468.6567062,78177635.3489454,,,,,,,0.72921612507515,,3.75490005771391,18.6044017332361,,3.87400308731938,9.38447095955683,0.0404858299595074,0.0620229802261308,,,,,,,,,,-10054.0
2006,NGA,319618789.755282,101560829.630397,4854353979.09081,1769162544.85626,16740142866.3963,16932144078.5376,32830510000.0,13.7680108996699,201.0,3597590000.0,1.5087081599568,1.78,3.73884998158842,,8.11102618672372,14.0682226517088,12.0982199034067,8.12036045279147,11.728970990403,8.22522152017048,-5.96546844014409,,,,,,,,,,-12093.0
2006,NIC,21000000.0,0.0,286800000.0,0.0,697500000.0,697500000.0,,,,,,5.77,7.01520696435387,,26.3877594917219,39.8115194179176,2.73612527979464,26.4616655344019,30.4356433819969,9.1401996677772,31.1729279993435,,,,,,,,,,-32274.0
2006,NLD,523660118039.688,6078723965.96516,375506013118.293,39082048925.5964,311459210.964591,1552637653.86427,779542640000.0,105.687226981034,224.0,900783940000.0,122.124630318683,60.72,27.6549643799426,,112.9576606451,,0.43129004887129,112.9576606451,,1.10150106517702,3.21988138443835,,,,,,,,,,-25401.0
2006,NOR,18521595401.1491,2596882572.17891,11877923790.1756,4774886732.65974,,528833099.631156,280851340000.0,80.956779014244,195.0,282837140000.0,81.5291956235665,59.93,12.0129558796893,,89.0539271715079,1.09789804166425,5.42599732631983,89.077793723771,52.456524445687,2.32934980757544,-4.10261988223137,,,,,,,,,,24054.0
2006,NPL,,79166536.1684091,-6647983.90370767,,1373289504.94997,1453231426.19466,,,,,,,2.50203658419022,,32.6141628598162,11.1034770061581,7.66549847116562,33.1513862786737,57.1353356643795,6.92033580707587,9.97636773655983,,,,,,,,,,-241455.0
2006,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-224.0
2006,NZL,-399857077.835417,552021852.428405,2912645686.56863,-397308137.55556,334684335.46604,334684335.46604,44816540000.0,40.1802204216181,151.0,5406900000.0,4.84755034185252,69.46,35.3362897624333,,129.355625450571,,3.80189466206865,129.355625450571,82.9846791491244,3.36540196171993,-1.45906496646895,,,,,,,,,,14542.0
2006,OED,1871648258121.27,151585451672.597,1608887093467.34,762898397506.284,,119393056622.681,42624624330000.0,109.95302192755,26111.0,51135388120000.0,131.907096886128,73.94,27.5594350215922,,86.104672937661,,7.40608805865196,86.261139015299,101.07065056424,2.60015376460352,18.1466408685853,,,,,,,,,,2507152.0
2006,OMN,274642392.717815,2788036410.92328,1596098829.6489,1158127438.23147,,39011703.5110533,16103990000.0,37.8226518376896,215.0,2916820000.0,6.85059214102901,,20.0765074633846,,26.8602293065219,8.03472280847582,3.71644484833413,26.8602293065219,27.7196156641887,3.54498591605033,-3.98307383132471,,,,,,,,,,11103.0
2006,OSS,23766722154.6564,2768706964.70972,36269906638.5809,2797111981.81367,,1133911689.51944,,,,,,49.695,20.5817492567864,,112.820874881032,15.7696944705737,3.63988170118334,112.875710410025,,3.42888529899537,2.04467146018796,,,,,,,,,,47027.0
2006,PAK,109000000.0,3000000.0,4273000000.0,1152000000.0,5113000000.0,5121000000.0,44906480000.0,27.7420742767631,628.0,124830650000.0,77.1171814026978,1.87,7.32404770854752,25.0135169116845,22.6920728659348,11.4802406237951,3.95263736700649,22.7683134071852,47.8020865795712,7.92108440058789,9.74161529051934,,,,,,,,,,-183933.0
2006,PAN,397000000.0,236300000.0,2944300000.0,0.0,292700000.0,300500000.0,7151400000.0,38.3253308469797,26.0,253400000.0,1.3580052628331,,,,74.9662812198456,1.52875402994324,1.09884970359385,81.1478139702675,79.0291125691774,2.45789346442096,-2.95437420721419,,,,,,,,,,4087.0
2006,PER,,,3466531061.27322,-44996232.7,1837494274.23837,1837494274.23837,40021560000.0,45.1490504997054,189.0,4132310000.0,4.66173414705568,13.62,4.45797770518099,88.8138553947077,20.8131608634719,39.3221994748091,7.90185759087089,20.8131640208248,27.6742470982913,2.00225801248819,-2.7094655540574,,,,,,,,,,-231851.0
2006,PHL,1068312763.4408,63286334.9808685,2707414996.79964,1347624427.66877,12723169950.57,15496088457.3,67851740000.0,53.1532977194421,238.0,9158600000.0,7.17461029729352,12.31,7.79542858636923,,27.4706766802913,23.8268550770429,5.08825460250245,27.4706949162292,58.0785237559028,5.4852320675105,11.710797124142,,,,,,,,,,-566647.0
2006,PLW,,11208420.6,33283255.639,,1412184.8,1542184.8,,,,,,,,,,,,,,4.42981143370254,,,,,,,,,,,-365.0
2006,PNG,117699094.303791,158633866.899977,128548222.840092,0.0,3388718.73183589,4412111.38028146,7744350000.0,92.6921898063605,9.0,24860000.0,0.297549547552231,3.53,1.65853334920322,,11.4229471459232,72.2058679762872,3.97739104651919,11.5469305383361,27.5667258439714,2.3684623841683,3.76841455584778,,,,,,,,,,47191.0
2006,POL,10803000000.0,693000000.0,21473000000.0,-2129000000.0,4032000000.0,9563000000.0,148848930000.0,43.0326538181847,253.0,53233690000.0,15.3900129025755,31.09,27.5594350215922,,31.0965878653779,10.0013570937837,3.68238140186844,31.0991032956795,46.1449167345988,1.28469394366408,6.78113427273786,,,,,,,,,,-68882.0
2006,PRE,1514058404.79518,3031035064.55982,13264035830.3832,1769395988.40272,20935824704.687,21736851194.5756,,,,,,0.665,1.45260817144326,,8.21100420792812,17.6175726566118,9.01900040513416,8.26374161670664,61.4174287042967,6.69526465773354,-3.34109893721912,,,,,,,,,,-1860279.0
2006,PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27499.0
2006,PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2948.0
2006,PRT,8852277601.52117,445020321.9729,13394502768.4967,3519894828.4517,,440128945.730434,104187320000.0,49.9085515017207,51.0,66037100000.0,31.6335616116652,163.16,70.9938701780274,361.48415551539,133.334160148436,,1.17130925501,133.41295217927,,3.1076654587105,0.445686220216304,,,,,,,,,,16754.0
2006,PRY,73600000.0,0.0,187800000.0,0.0,336000000.0,336000000.0,,,,,,,4.36400745685787,50.5077914317749,11.5956363261509,59.3896489365976,3.04772751997152,11.6682860592129,20.1035070330638,9.58934941129229,0.0084664230284162,,,,,,,,,,-44568.0
2006,PSE,129423394.38065,6788488.22711545,18587960.0,,154157899.724111,464056317.922282,1933360000.0,36.1490567096087,32.0,462000000.0,8.63825888600116,7.99,9.04548816371269,,26.2113631808238,12.5935868167108,1.02088916426231,26.2173548271413,72.0527857500514,3.84234125624782,3.4973957668792,,,,,,,,,,-23445.0
2006,PSS,9671581.82461271,75229686.9964649,740362873.943575,-120066.666666667,343201287.038149,429589372.152726,,,,,,,,,49.813581779378,,2.84311174911259,49.9044723977863,59.526619457567,4.42981143370254,20.6832944876453,,,,,,,,,,-23232.0
2006,PST,1867422577527.07,147787464253.454,1612928922467.81,620896921341.125,21242793639.8934,83554360110.3672,43546293340000.0,119.383897507174,26452.0,51600454010000.0,141.464699756543,70.99,27.786816550517,,89.4996871691902,,7.42870858743338,89.6612380421996,107.571902970153,2.45792444195865,18.308011362677,,,,,,,,,,3163212.0
2006,PYF,10213203.5320007,50934305.3423338,30649550.5407316,0.0,14430996.4410537,621861789.955951,,,,,,,,,,,,,,,,,,,,,,,,,-383.0
2006,QAT,127431000.0,,3500000000.0,,,0.0,,,,20754100000.0,34.0889775327037,51.73,18.6287105687285,326.200740581384,35.9945250912635,4.01216820660402,,35.9974581586654,49.714650897293,11.8358096197431,1.68058264255836,,,,,,,,,,204236.0
2006,ROU,501593914.78903,40736418.7355049,11006614841.8417,302593655.106679,,1160464157.60815,25234970000.0,20.6803781204571,53.0,1604660000.0,1.31503923146224,33.68,,,26.005425621115,57.9271658227923,7.04770386171135,26.005425621115,32.2993789287396,6.55851412276983,-3.29270404647415,,,,,,,,,,-132777.0
2006,RUS,29993150000.0,12104440000.0,37594770000.0,7234450000.0,1921430000.0,3820380000.0,,,539.0,582649200000.0,58.8574930402979,32.44,30.360744136382,,30.9385804414817,12.8729711809193,13.6000555108579,30.9419240283111,37.6220390036741,9.66865454789265,-11.0148895447716,,,,,,,,,,308370.0
2006,RWA,,,30643970.0,,,0.0,,,,,,0.23,0.734865169199879,0.749939326516799,11.530981784517,21.8776187133822,,11.7688790747319,15.5353523799413,8.88282654777923,-5.11924695976916,,,,,,,,,,-34008.0
2006,SAS,14178728151.2585,2080127964.96598,25539643965.9764,10357114657.7135,42090980648.0708,42507198068.3555,951795521903.849,79.170697729615,5860.0,763055386429.835,63.4712246062593,1.11,7.22101877774665,,39.5696517130343,11.4802406237951,8.3816610288186,39.6015431098214,63.3347454046719,6.77492886028206,16.0889909365758,,,,,,,,,,-1905079.0
2006,SAU,-38560000.0,15942858666.6667,5975887388.89812,,,105600000.0,,,86.0,1403048100000.0,372.259910583914,37.03,7.66267101922039,130.970666649443,33.7245867667594,,23.7216689329618,33.7245867667594,46.8747682415262,2.20902407871182,-14.8976927943572,,,,,,,,,,504661.0
2006,SDN,,2442585.0,1841833814.08367,-33678264.4186908,799008729.61098,800828762.026369,,,,,,0.49,2.36818177984611,,11.048116510493,15.5859331782111,1.44957484836056,11.048116510493,18.1154974937188,7.19912990114709,4.35880467392431,,,,,,,,,,-211387.0
